Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
105,Jonas Jerebko,4,17.0,.333,.500,3.5,0.3,0.5,0.3,0.8,2.8,jerebjo01
106,Amir Johnson,4,28.0,.690,.500,7.0,1.0,0.3,0.8,1.8,11.5,johnsam01
107,James Johnson,2,6.0,.333,.000,1.0,0.5,0.0,0.0,0.0,2.0,johnsja01
108,Joe Johnson,6,41.5,.426,.792,7.7,4.8,1.2,0.0,0.8,16.5,johnsjo02
109,Nick Johnson,9,5.4,.265,1.000,0.4,0.4,0.0,0.1,0.4,1.3,johnsni01
110,Dahntay Jones,11,1.6,1.000,,0.1,0.0,0.2,0.0,0.0,0.4,jonesda02
111,James Jones,20,15.6,.493,.929,1.5,0.5,0.4,0.2,0.3,4.4,jonesja02
112,Terrence Jones,17,23.6,.431,.667,4.8,1.0,0.5,0.7,0.9,10.2,joneste01
113,DeAndre Jordan,14,34.4,.716,.427,13.4,1.1,1.1,2.4,1.2,13.1,jordade01
114,Jerome Jordan,1,5.0,.000,,2.0,0.0,0.0,0.0,1.0,0.0,jordaje01
115,Cory Joseph,4,5.5,.833,.500,0.3,0.0,0.0,0.3,0.3,2.8,josepco01
116,Chris Kaman,3,12.3,.500,1.000,4.7,1.0,0.0,0.0,1.0,3.0,kamanch01
117,Kyle Korver,14,37.6,.538,.813,5.0,2.4,1.4,1.1,1.5,11.1,korveky01
118,Kosta Koufos,11,11.5,.548,.600,3.5,0.4,0.4,0.5,0.1,3.4,koufoko01
119,Courtney Lee,11,33.4,.620,.957,2.5,2.2,1.1,0.0,1.2,13.3,leeco01
120,David Lee,13,8.2,.400,.533,2.6,0.6,0.2,0.2,0.2,3.1,leeda02
121,Kawhi Leonard,7,35.7,.528,.771,7.4,2.6,1.1,0.6,2.1,20.3,leonaka01
122,Meyers Leonard,5,21.2,.905,.500,6.6,1.0,0.4,0.4,0.6,7.8,leoname01
123,Jon Leuer,4,2.3,.500,,1.3,0.0,0.0,0.0,0.0,1.0,leuerjo01
124,Damian Lillard,5,40.2,.432,.781,4.0,4.6,0.4,0.6,2.4,21.6,lillada01
125,Shaun Livingston,21,17.9,.532,.840,2.4,1.8,0.4,0.2,1.0,5.0,livinsh01
126,Brook Lopez,6,39.0,.494,.825,9.0,0.8,0.7,2.2,1.0,19.8,lopezbr01
127,Robin Lopez,5,23.4,.600,1.000,4.4,0.6,0.2,1.0,1.0,5.2,lopezro01
128,Kevin Love,4,26.8,.524,.737,7.0,2.5,0.3,0.5,1.5,14.3,loveke01
129,Kyle Lowry,4,32.8,.360,.727,5.5,4.8,1.3,0.0,3.0,12.3,lowryky01
130,Shelvin Mack,10,9.9,.462,.500,1.1,1.0,0.8,0.0,0.2,3.9,macksh01
131,Shawn Marion,6,4.2,.167,,1.0,0.2,0.3,0.0,0.0,0.3,mariosh01
132,O.J. Mayo,6,26.0,.389,1.000,3.3,3.0,1.2,0.2,1.5,9.0,mayooj01
133,James Michael McAdoo,5,2.0,.667,,0.8,0.0,0.0,0.2,0.2,0.8,mcadoja01
134,CJ McCollum,5,33.2,.560,.769,4.0,0.4,1.2,0.2,1.2,17.0,mccolcj01
135,Doug McDermott,3,3.3,.500,1.000,0.7,0.3,0.0,0.0,0.3,1.7,mcderdo01
136,Khris Middleton,6,38.7,.440,.933,3.7,2.0,2.3,0.5,1.7,15.8,middlkh01
137,Mike Miller,9,7.2,.900,,1.1,0.0,0.1,0.1,0.1,1.0,millemi01
138,Patty Mills,7,16.0,.690,1.000,2.7,1.1,0.3,0.0,0.7,10.1,millspa02
139,Paul Millsap,16,35.4,.443,.744,8.7,3.4,1.6,0.9,2.1,15.2,millspa01
140,Nikola Mirotić,11,14.9,.356,.800,2.7,0.8,0.5,0.5,0.7,5.7,mirotni01
141,Nazr Mohammed,3,4.7,.286,,1.7,0.0,0.0,0.3,0.0,1.3,mohamna01
142,E'Twaun Moore,3,3.0,.417,,1.0,0.0,0.7,0.0,0.0,1.7,mooreet01
143,Darius Morris,1,5.0,.000,,0.0,0.0,0.0,0.0,0.0,0.0,morrida01
144,Timofey Mozgov,20,26.5,.500,.790,7.3,0.7,0.4,1.8,1.9,10.6,mozgoti01
145,Mike Muscala,10,10.2,.636,,1.8,0.1,0.1,0.3,0.4,4.2,muscami01
146,Joakim Noah,12,32.9,.408,.350,11.0,3.2,0.8,1.2,1.7,5.8,noahjo01
147,Dirk Nowitzki*,5,36.2,.476,.929,10.4,2.4,0.4,0.4,2.0,21.2,nowitdi01
148,Johnny O'Bryant,1,12.0,.375,,3.0,0.0,0.0,0.0,0.0,6.0,obryajo01
149,Kelly Olynyk,4,13.3,.654,.500,1.3,0.5,0.5,0.5,1.0,4.5,olynyke01
150,Zaza Pachulia,6,21.5,.400,.615,6.7,1.5,1.7,0.5,0.8,6.7,pachuza01
151,Kostas Papanikolaou,8,2.6,.250,.500,0.3,0.0,0.0,0.0,0.6,0.4,papanko01
152,Tony Parker*,7,30.0,.363,.588,3.3,3.6,0.3,0.0,1.6,10.9,parketo01
153,Chandler Parsons,1,37.0,.333,,6.0,2.0,0.0,0.0,1.0,10.0,parsoch01
154,Patrick Patterson,4,26.5,.685,1.000,3.5,1.3,0.8,0.0,0.8,10.3,pattepa01
155,Chris Paul,12,37.1,.574,.941,4.4,8.8,1.8,0.3,2.2,22.1,paulch01
156,Kendrick Perkins,8,4.1,.250,.600,1.1,0.0,0.0,0.4,0.5,1.3,perkike01
157,Paul Pierce*,10,29.8,.652,.850,4.2,0.9,0.6,0.7,1.0,14.6,piercpa01
158,Mason Plumlee,6,8.2,.667,.364,1.3,0.3,0.7,0.3,0.5,2.0,plumlma01
159,Miles Plumlee,1,16.0,.125,.500,6.0,1.0,0.0,1.0,1.0,3.0,plumlmi01
160,Quincy Pondexter,4,31.0,.411,.857,5.0,3.0,1.8,0.0,0.3,7.3,pondequ01
161,Otto Porter Jr.,10,33.1,.511,.476,8.0,1.8,1.2,0.2,0.6,10.0,porteot01
162,Dwight Powell,2,1.5,.000,,0.5,0.5,0.0,0.0,0.0,0.0,poweldw01
163,Phil Pressey,2,2.5,.000,,0.5,0.0,0.0,0.5,0.0,0.0,pressph01
164,Pablo Prigioni,17,17.2,.439,.750,1.1,2.3,0.9,0.0,0.7,3.1,prigipa01
165,Zach Randolph,11,34.7,.426,.879,8.5,2.1,0.5,0.0,2.1,15.6,randoza01
166,J.J. Redick,14,38.6,.543,.943,2.1,1.7,0.7,0.4,1.9,14.9,redicjj01
167,Austin Rivers,14,17.9,.500,.632,1.7,1.1,0.7,0.3,0.9,8.4,riverau01
168,Rajon Rondo,2,18.5,.475,,1.0,3.0,0.0,0.0,1.0,9.5,rondora01
169,Derrick Rose,12,37.8,.445,.897,4.8,6.5,1.2,0.5,3.2,20.3,rosede01
170,Terrence Ross,4,26.8,.483,,1.5,1.0,0.8,1.0,0.5,7.0,rosste01
171,Brandon Rush,3,2.3,.250,,1.0,0.0,0.0,0.0,0.0,1.0,rushbr01
172,Dennis Schröder,16,18.1,.414,.857,1.8,3.9,0.6,0.0,1.7,9.0,schrode01
173,Mike Scott,11,15.6,.418,1.000,4.2,0.5,0.5,0.0,0.6,4.5,scottmi01
174,Kevin Séraphin,6,12.0,.484,.500,3.2,0.3,0.3,0.2,0.7,5.5,serapke01
175,Ramon Sessions,10,21.8,.443,.684,2.4,2.3,0.4,0.1,1.0,7.5,sessira01
176,Iman Shumpert,20,34.8,.460,.750,4.9,1.2,1.3,0.8,0.7,9.1,shumpim01
177,Marcus Smart,4,22.5,.534,.533,2.8,1.3,0.3,0.3,1.0,9.8,smartma01
178,Greg Smith,1,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,smithgr02
179,J.R. Smith,18,31.1,.527,.700,4.7,1.2,0.9,0.6,0.8,12.8,smithjr01
180,Josh Smith,17,23.3,.508,.432,5.6,2.7,0.5,1.0,2.2,13.5,smithjo03
181,Russ Smith,2,1.5,,,0.0,1.0,0.0,0.0,0.0,0.0,smithru01
182,Tony Snell,11,12.7,.443,1.000,1.5,0.5,0.0,0.3,0.5,3.9,snellto01
183,Marreese Speights,10,6.7,.333,.600,2.1,0.4,0.4,0.3,0.4,3.7,speigma01
184,Tiago Splitter,7,17.6,.375,.316,4.4,1.3,0.6,0.1,1.0,3.4,splitti01
185,Greg Stiemsma,1,2.0,1.000,.500,0.0,0.0,0.0,0.0,0.0,5.0,stiemgr01
186,Amar'e Stoudemire,5,15.0,.429,.692,3.2,0.6,0.2,0.6,1.4,7.8,stoudam01
187,Jared Sullinger,4,20.0,.592,.571,7.0,0.3,0.0,0.8,1.3,12.3,sullija01
188,Jeff Teague,16,33.1,.454,.867,3.2,6.7,1.5,0.4,2.7,16.8,teaguje01
189,Mirza Teletović,3,5.3,.000,,1.3,0.0,0.3,0.0,0.3,0.0,teletmi01
190,Garrett Temple,4,6.5,.167,.625,0.8,0.3,0.5,0.0,0.8,1.8,templga01
191,Jason Terry,17,28.6,.534,.813,2.2,2.8,0.9,0.1,1.2,9.2,terryja01
192,Isaiah Thomas,4,29.8,.361,.969,3.0,7.0,0.8,0.0,3.5,17.5,thomais02
193,Klay Thompson,21,36.2,.531,.800,3.9,2.6,0.8,0.9,2.0,18.6,thompkl01
194,Tristan Thompson,20,36.4,.558,.585,10.8,0.5,0.3,1.2,0.8,9.6,thomptr01
195,Hedo Türkoğlu,11,5.0,.294,,0.6,0.4,0.4,0.1,0.2,0.9,turkohe01
196,Evan Turner,4,29.5,.386,.889,7.3,4.8,0.8,0.0,2.3,10.5,turneev01
197,Ekpe Udoh,4,3.0,.333,,0.8,0.0,0.0,0.0,0.0,0.5,udohek01
198,Beno Udrih,10,17.5,.452,.833,2.0,2.1,0.5,0.0,0.4,7.6,udrihbe01
199,Jonas Valančiūnas,4,26.5,.500,.875,9.3,0.5,0.5,0.3,1.0,11.3,valanjo01
200,Greivis Vásquez,4,25.3,.466,1.000,1.8,3.0,0.5,0.0,1.0,7.5,vasqugr01
201,Charlie Villanueva,5,8.6,.600,,2.6,0.6,0.2,0.2,0.0,6.0,villach01
202,John Wall,7,39.0,.405,.846,4.7,11.9,1.4,1.4,3.9,17.4,walljo01
203,Gerald Wallace,1,4.0,.000,,1.0,0.0,0.0,0.0,0.0,0.0,wallage01
204,Martell Webster,1,4.0,.500,,0.0,0.0,0.0,0.0,0.0,2.0,webstma02
205,Deron Williams,6,32.0,.471,.857,6.2,5.5,1.3,0.0,2.7,11.8,willide01
206,Lou Williams,4,25.5,.353,.833,1.8,1.3,1.5,0.0,0.8,12.8,willilo02
207,Thaddeus Young,6,31.7,.439,.417,7.2,2.7,0.8,0.2,2.3,10.5,youngth01
208,Tyler Zeller,4,22.5,.517,.800,4.5,0.5,0.5,0.3,1.0,8.5,zellety01
