Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
91,Aaron Holiday,4,18.0,.667,.600,1.3,2.5,1.0,0.0,1.0,7.8,holidaa01
92,Justin Holiday,4,32.8,.667,.333,3.8,0.8,1.5,1.3,0.8,7.3,holidju01
93,Rondae Hollis-Jefferson,5,7.8,.400,.750,2.0,0.6,0.4,0.2,0.2,2.8,holliro01
94,Al Horford,4,32.3,.480,.571,7.3,2.3,0.3,1.3,0.8,7.0,horfoal01
95,Talen Horton-Tucker,2,8.5,.583,,2.5,0.0,1.0,0.0,0.0,7.0,hortota01
96,Danuel House Jr.,9,31.0,.547,.769,5.8,1.4,0.9,0.0,0.8,11.4,houseda01
97,Dwight Howard,18,15.7,.693,.556,4.6,0.5,0.4,0.4,0.9,5.8,howardw01
98,Serge Ibaka,11,22.8,.677,1.000,7.7,1.2,0.2,1.3,1.1,14.8,ibakase01
99,Andre Iguodala,21,19.5,.569,.714,2.6,1.5,0.8,0.6,0.7,3.8,iguodan01
100,Ersan İlyasova,3,7.7,.389,1.000,1.3,0.0,0.7,0.0,0.3,3.0,ilyaser01
101,Joe Ingles,7,33.4,.537,1.000,3.4,4.7,0.6,0.1,0.6,9.1,inglejo01
102,Wes Iwundu,5,15.2,.400,.625,2.2,0.8,0.6,0.4,0.6,4.2,iwundwe01
103,Justin Jackson,3,5.3,.167,.500,1.0,0.0,0.0,0.0,0.0,1.3,jacksju01
104,Reggie Jackson,12,14.2,.615,,1.8,0.9,0.2,0.1,0.4,4.9,jacksre01
105,LeBron James,21,36.3,.618,.720,10.8,8.8,1.2,0.9,4.0,27.6,jamesle01
106,Alize Johnson,1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,johnsal02
107,B.J. Johnson,1,4.0,.750,,2.0,0.0,0.0,0.0,0.0,3.0,johnsbj01
108,Stanley Johnson,3,6.7,.545,1.000,1.3,2.0,0.0,0.0,0.3,4.3,johnsst04
109,Tyler Johnson,4,23.3,.576,1.000,1.8,2.3,0.0,0.3,0.8,13.8,johnsty01
110,Nikola Jokić,19,36.5,.580,.835,9.8,5.7,1.1,0.8,3.3,24.4,jokicni01
111,Derrick Jones Jr.,15,6.5,.588,.400,0.8,0.5,0.4,0.3,0.1,1.5,jonesde02
112,Michael Kidd-Gilchrist,6,9.2,.357,.667,1.0,0.5,0.2,0.2,0.2,2.3,kiddgmi01
113,Maxi Kleber,6,33.8,.397,.750,6.5,1.5,0.3,1.2,0.7,6.7,klebima01
114,Furkan Korkmaz,4,10.0,.000,.600,1.5,0.5,0.3,0.0,0.5,0.8,korkmfu01
115,Kyle Korver,10,11.9,.585,1.000,0.8,0.1,0.3,0.1,0.5,6.2,korveky01
116,Rodions Kurucs,4,14.5,.550,.000,3.3,0.8,0.3,0.5,0.8,5.5,kurucro01
117,Kyle Kuzma,21,23.0,.503,.784,3.1,0.8,0.3,0.3,1.0,10.0,kuzmaky01
118,Romeo Langford,7,6.6,.450,.500,0.4,0.3,0.1,0.0,0.3,1.4,langfro01
119,Vic Law,1,4.0,1.500,,2.0,1.0,0.0,0.0,0.0,3.0,lawvi01
120,Kawhi Leonard,13,39.3,.534,.862,9.3,5.5,2.3,0.8,2.5,28.2,leonaka01
121,Meyers Leonard,3,10.3,.750,1.000,0.3,1.0,0.3,0.0,0.0,4.7,leoname01
122,Caris LeVert,4,35.0,.432,.720,6.0,9.5,1.3,0.3,3.3,20.3,leverca01
123,Damian Lillard,4,35.8,.508,.970,3.5,4.3,0.5,0.3,3.5,24.3,lillada01
124,Brook Lopez,10,32.8,.627,.750,5.5,0.5,1.0,1.3,1.2,15.8,lopezbr01
125,Robin Lopez,3,7.0,.750,,1.3,0.0,0.0,0.0,0.0,2.0,lopezro01
126,Kyle Lowry,11,37.5,.497,.800,6.5,5.8,1.7,0.7,2.5,17.7,lowryky01
127,Timothé Luwawu-Cabarrot,4,32.8,.449,.917,3.8,1.5,0.8,0.0,2.0,16.0,luwawti01
128,Terance Mann,13,2.1,.400,,0.5,0.1,0.1,0.0,0.2,0.3,mannte01
129,Boban Marjanović,6,13.7,.567,.778,5.8,0.8,0.0,0.3,0.5,6.8,marjabo01
130,Jeremiah Martin,3,9.0,.393,1.000,1.0,1.3,0.0,0.3,0.7,4.0,martije02
131,Frank Mason III,2,1.0,,,0.0,0.5,0.0,0.0,0.0,0.0,masonfr01
132,Wesley Matthews,10,24.6,.570,.700,1.8,0.9,0.9,0.4,0.7,7.2,matthwe02
133,CJ McCollum,5,39.2,.510,.682,5.8,3.2,1.2,0.4,3.0,23.2,mccolcj01
134,T.J. McConnell,3,9.3,.375,.500,2.0,2.3,0.0,0.0,0.7,2.3,mccontj01
135,Doug McDermott,4,13.5,.333,,0.8,0.3,0.3,0.0,0.3,2.5,mcderdo01
136,JaVale McGee,14,9.6,.625,.500,3.1,0.5,0.1,0.7,0.6,2.9,mcgeeja01
137,Rodney McGruder,5,3.2,.800,,0.8,0.4,0.0,0.0,0.0,1.6,mcgruro01
138,Ben McLemore,11,11.8,.550,,1.0,0.5,0.4,0.0,0.3,4.0,mclembe01
139,Khris Middleton,10,35.5,.458,.826,6.9,6.0,1.1,0.2,3.4,20.3,middlkh01
140,Malcolm Miller,1,5.0,.500,,0.0,0.0,0.0,0.0,0.0,3.0,millema01
141,Paul Millsap,19,24.2,.462,.796,4.7,1.2,0.6,0.5,1.3,8.0,millspa01
142,Shake Milton,4,31.5,.591,.857,3.3,2.8,0.5,0.0,1.5,14.5,miltosh01
143,Donovan Mitchell,7,37.7,.634,.948,5.0,4.9,1.0,0.3,4.1,36.3,mitchdo01
144,Juwan Morgan,7,12.3,.333,.333,3.0,0.7,0.3,0.0,0.1,1.4,morgaju01
145,Marcus Morris,13,29.8,.631,.929,4.8,1.6,0.8,0.1,0.7,11.8,morrima03
146,Markieff Morris,21,18.3,.597,.778,3.0,1.0,0.3,0.1,0.8,5.9,morrima02
147,Monte Morris,19,21.4,.541,.824,1.5,2.7,0.6,0.1,0.5,9.1,morrimo01
148,Emmanuel Mudiay,3,11.3,.429,.500,2.0,0.7,0.0,0.3,0.3,4.3,mudiaem01
149,Jamal Murray,19,39.6,.590,.897,4.8,6.6,0.9,0.3,2.8,26.5,murraja01
150,Džanan Musa,3,13.0,.182,.714,1.0,1.3,0.0,0.3,1.0,4.7,musadz01
151,Mike Muscala,2,10.0,.750,,2.0,0.5,0.0,0.0,0.0,1.5,muscami01
152,Abdel Nader,3,8.3,.214,.500,1.0,0.0,0.3,0.7,0.0,1.3,naderab01
153,Raul Neto,2,13.0,.444,,1.5,1.5,0.5,0.0,0.5,4.0,netora01
154,Georges Niang,7,16.3,.636,1.000,2.1,0.6,0.0,0.1,0.3,8.3,niangge01
155,Joakim Noah,2,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,noahjo01
156,Nerlens Noel,7,13.9,.471,.500,4.1,0.4,0.3,0.7,0.3,3.0,noelne01
157,Kendrick Nunn,15,15.9,.457,1.000,2.1,1.3,0.2,0.2,0.8,6.1,nunnke01
158,Jusuf Nurkić,5,32.2,.465,.783,10.4,3.6,1.4,0.2,2.6,14.2,nurkiju01
159,Royce O'Neale,7,35.6,.563,.500,5.4,2.7,1.3,0.3,1.9,5.6,onealro01
160,Kyle O'Quinn,1,6.0,,,1.0,1.0,0.0,0.0,2.0,0.0,oquinky01
161,Semi Ojeleye,13,9.4,.339,1.000,0.9,0.1,0.2,0.0,0.1,1.6,ojelese01
162,Victor Oladipo,4,30.8,.500,.938,3.3,2.5,2.3,0.0,3.5,17.8,oladivi01
163,Kelly Olynyk,17,15.2,.563,.821,4.6,1.1,0.2,0.5,0.8,7.6,olynyke01
164,Miye Oni,2,7.0,.583,,2.0,0.0,0.5,0.5,0.5,3.5,onimi01
165,Patrick Patterson,2,5.0,1.500,,0.5,2.0,0.0,0.0,0.0,4.5,pattepa01
166,Chris Paul,7,37.3,.563,.885,7.4,5.3,1.6,0.4,3.3,21.3,paulch01
167,Norvel Pelle,1,7.0,,,0.0,0.0,1.0,1.0,0.0,0.0,pelleno01
168,Mason Plumlee,19,10.8,.487,.667,3.2,1.3,0.2,0.4,0.6,2.4,plumlma01
169,Vincent Poirier,1,2.0,,,0.0,1.0,1.0,0.0,0.0,0.0,poirivi01
170,Michael Porter Jr.,19,23.7,.579,.743,6.7,0.8,0.7,0.3,1.3,11.4,portemi01
171,Kristaps Porziņģis,3,31.3,.638,.870,8.7,0.7,0.0,1.0,1.0,23.7,porzikr01
172,Norman Powell,11,24.8,.596,.793,2.4,1.0,0.5,0.3,1.0,13.4,powelno01
173,Josh Reaves,2,4.5,.333,1.000,1.0,0.5,0.0,0.5,0.5,2.0,reavejo02
174,Josh Richardson,4,36.0,.446,.944,3.8,3.3,0.5,0.5,2.0,16.8,richajo01
175,Austin Rivers,12,17.6,.385,.769,2.5,1.3,0.6,0.1,0.7,4.8,riverau01
176,Andre Roberson,1,3.0,.000,,0.0,0.0,0.0,0.0,0.0,0.0,roberan03
177,Duncan Robinson,21,28.6,.602,.868,2.8,1.8,0.7,0.3,0.8,11.7,robindu01
178,Rajon Rondo,16,24.7,.537,.684,4.3,6.6,1.4,0.1,2.1,8.9,rondora01
179,Terrence Ross,5,27.0,.547,.857,4.4,1.0,0.8,0.2,1.6,16.4,rosste01
180,JaKarr Sampson,4,12.5,.625,,3.3,1.0,0.5,0.0,0.5,5.0,sampsja02
181,Dennis Schröder,7,32.4,.463,.800,3.7,3.6,0.6,0.1,2.4,17.3,schrode01
182,Mike Scott,4,5.0,.200,1.000,2.0,0.3,0.0,0.0,0.0,1.5,scottmi01
183,Landry Shamet,13,18.7,.534,.714,1.7,1.3,0.5,0.2,1.0,5.2,shamela01
184,Pascal Siakam,11,38.0,.423,.717,7.5,3.8,1.1,0.4,2.0,17.0,siakapa01
185,Anfernee Simons,4,20.5,.423,.833,2.8,2.5,1.5,0.0,1.0,6.8,simonan01
186,Marcus Smart,17,38.1,.497,.875,5.2,4.6,1.2,0.5,2.6,14.5,smartma01
187,J.R. Smith,10,7.5,.385,,0.3,0.3,0.2,0.0,0.7,2.0,smithjr01
188,Edmond Sumner,3,13.7,.286,1.000,2.0,0.0,0.0,0.0,0.7,2.0,sumneed01
189,Jayson Tatum,17,40.6,.504,.813,10.0,5.0,1.0,1.2,2.8,25.7,tatumja01
190,Garrett Temple,4,34.3,.439,.833,2.8,2.0,0.8,0.3,1.5,12.0,templga01
191,Daniel Theis,17,28.4,.538,.788,7.1,1.5,0.4,1.2,0.9,8.9,theisda01
192,Lance Thomas,3,5.7,.200,.500,1.0,0.0,0.0,0.3,0.0,1.3,thomala01
193,Matt Thomas,10,8.4,.738,,1.4,0.7,0.1,0.1,0.1,3.1,thomama02
194,Matisse Thybulle,4,18.8,.500,,1.8,0.5,0.8,0.3,0.5,1.8,thybuma01
195,Gary Trent Jr.,5,30.6,.467,.857,2.0,0.6,0.8,0.0,1.0,9.6,trentga02
196,P.J. Tucker,12,34.5,.540,,7.2,1.5,1.1,0.3,1.0,7.9,tuckepj01
197,Rayjon Tucker,2,5.5,.500,,0.0,0.0,0.0,0.0,0.5,2.5,tuckera01
198,Myles Turner,4,36.5,.636,.438,10.8,0.8,0.5,4.0,2.3,15.8,turnemy01
199,Fred VanVleet,11,39.1,.513,.840,4.4,6.9,1.6,0.6,2.0,19.6,vanvlfr01
200,Gabe Vincent,1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,vincega01
201,Noah Vonleh,1,3.0,.000,,0.0,0.0,0.0,0.0,0.0,0.0,vonleno01
202,Nikola Vučević,5,37.0,.586,.909,11.0,4.0,0.8,0.6,2.6,28.0,vucevni01
203,Dion Waiters,5,7.6,.333,1.000,0.4,0.4,0.2,0.2,0.2,2.0,waitedi01
204,Kemba Walker,17,36.9,.518,.852,4.1,5.1,0.9,0.4,1.9,19.6,walkeke02
205,Brad Wanamaker,17,16.1,.583,.875,2.0,1.8,0.7,0.2,1.1,4.9,wanambr01
206,T.J. Warren,4,39.0,.522,1.000,6.3,3.0,2.3,0.3,2.8,20.0,warretj01
207,Tremont Waters,1,2.0,.000,,1.0,1.0,0.0,0.0,0.0,0.0,watertr01
208,Paul Watson,2,4.5,.500,,0.0,0.5,0.5,0.0,0.0,1.0,watsopa01
209,Russell Westbrook,8,32.8,.450,.531,7.0,4.6,1.5,0.3,3.8,17.9,westbru01
210,Hassan Whiteside,5,21.2,.563,.500,7.0,0.4,0.2,2.0,1.2,6.8,whiteha01
211,Grant Williams,17,10.0,.769,.700,1.5,0.4,0.1,0.3,0.2,2.8,willigr01
212,Lou Williams,13,26.2,.466,.811,3.2,4.2,0.8,0.2,1.6,12.8,willilo02
213,Marvin Williams,10,17.9,.553,1.000,4.8,0.9,0.5,0.3,0.3,5.5,willima02
214,Robert Williams,13,11.5,.742,.333,3.9,0.8,0.2,0.5,0.5,3.7,williro04
215,Nigel Williams-Goss,1,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,willini01
216,Delon Wright,4,13.3,.650,.600,0.8,1.8,1.3,0.0,1.3,4.0,wrighde01
217,Ivica Zubac,13,24.6,.564,.811,7.2,0.6,0.2,0.8,0.9,9.1,zubaciv01
