Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
37,Shane Battier,73,20.1,.515,.652,1.9,0.9,0.7,0.5,0.3,4.1,battish01
38,Nicolas Batum,82,36.0,.554,.803,7.5,5.1,0.9,0.7,2.5,13.0,batumni01
39,Jerryd Bayless,72,23.4,.464,.797,2.0,2.7,0.8,0.1,1.1,9.3,bayleje01
39,Jerryd Bayless,31,21.0,.429,.789,1.9,2.1,0.6,0.2,0.7,8.1,bayleje01
39,Jerryd Bayless,41,25.3,.485,.803,2.1,3.1,1.0,0.1,1.5,10.1,bayleje01
40,Aron Baynes,53,9.3,.436,.905,2.7,0.6,0.0,0.1,0.7,3.0,baynear01
41,Kent Bazemore,67,13.6,.491,.606,1.7,1.4,0.6,0.2,1.2,6.0,bazemke01
41,Kent Bazemore,44,6.1,.423,.528,0.9,0.5,0.3,0.1,0.6,2.3,bazemke01
41,Kent Bazemore,23,28.0,.518,.644,3.3,3.1,1.3,0.3,2.2,13.1,bazemke01
42,Bradley Beal,73,34.7,.479,.788,3.7,3.3,1.0,0.2,1.8,17.1,bealbr01
43,Michael Beasley,55,15.1,.528,.772,3.1,0.8,0.4,0.4,1.0,7.9,beaslmi01
44,Marco Belinelli,80,25.2,.576,.847,2.8,2.2,0.6,0.1,1.2,11.4,belinma01
45,Anthony Bennett,52,12.8,.384,.638,3.0,0.3,0.4,0.2,0.9,4.2,bennean01
46,Patrick Beverley,56,31.3,.509,.814,3.5,2.7,1.4,0.4,1.2,10.2,beverpa01
47,Andris Biedriņš,6,7.5,1.000,.167,2.8,0.0,0.0,0.0,0.3,0.5,biedran01
48,Chauncey Billups,19,16.3,.392,.833,1.5,2.2,0.4,0.1,1.3,3.8,billuch01
49,Bismack Biyombo,77,13.9,.611,.517,4.8,0.1,0.1,1.1,0.5,2.9,biyombi01
50,DeJuan Blair,78,15.6,.534,.636,4.7,0.9,0.8,0.3,1.0,6.4,blairde01
51,Steve Blake,55,27.2,.489,.767,2.9,5.6,1.0,0.1,1.9,6.9,blakest01
51,Steve Blake,27,33.0,.489,.800,3.8,7.6,1.3,0.1,2.6,9.5,blakest01
51,Steve Blake,28,21.7,.488,.625,2.0,3.6,0.7,0.2,1.1,4.4,blakest01
52,Andray Blatche,73,22.2,.487,.742,5.3,1.5,1.0,0.5,1.5,11.2,blatcan01
53,Eric Bledsoe,43,32.9,.522,.772,4.7,5.5,1.6,0.3,3.3,17.7,bledser01
54,Vander Blue,3,5.0,.500,.200,1.0,0.3,0.0,0.0,0.7,1.7,blueva01
55,Keith Bogans,6,9.2,.750,1.000,0.5,0.5,0.2,0.0,0.2,2.0,boganke01
56,Andrew Bogut,67,26.4,.627,.344,10.0,1.7,0.7,1.8,1.4,7.3,bogutan01
57,Matt Bonner,61,11.3,.573,.750,2.1,0.5,0.2,0.2,0.3,3.2,bonnema01
58,Trevor Booker,72,21.6,.551,.618,5.3,0.9,0.6,0.6,0.8,6.8,booketr01
59,Carlos Boozer,76,28.2,.456,.767,8.3,1.6,0.7,0.3,2.0,13.7,boozeca01
60,Chris Bosh*,79,32.0,.555,.820,6.6,1.1,1.0,1.0,1.6,16.2,boshch01
61,Avery Bradley,60,30.9,.485,.804,3.8,1.4,1.1,0.2,1.6,14.9,bradlav01
62,Elton Brand,73,19.4,.539,.649,4.9,1.0,0.5,1.2,0.8,5.7,brandel01
63,Corey Brewer,81,32.2,.517,.718,2.6,1.7,1.9,0.4,1.3,12.3,breweco01
64,Ronnie Brewer,24,6.7,.233,.000,0.6,0.4,0.3,0.0,0.1,0.3,brewero02
64,Ronnie Brewer,23,6.9,.233,.000,0.6,0.4,0.3,0.0,0.1,0.3,brewero02
64,Ronnie Brewer,1,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,brewero02
65,Aaron Brooks,72,21.6,.484,.874,1.9,3.2,0.7,0.2,1.6,9.0,brookaa01
65,Aaron Brooks,43,16.7,.498,.841,1.4,1.9,0.6,0.1,1.2,7.0,brookaa01
65,Aaron Brooks,29,29.0,.472,.902,2.7,5.2,0.9,0.2,2.3,11.9,brookaa01
66,MarShon Brooks,35,9.0,.508,.727,1.5,0.7,0.4,0.1,0.7,4.5,brookma01
66,MarShon Brooks,10,7.3,.417,.786,1.9,0.4,0.1,0.1,0.7,3.1,brookma01
66,MarShon Brooks,7,2.1,.385,.750,0.7,0.0,0.1,0.0,0.0,1.9,brookma01
66,MarShon Brooks,18,12.7,.551,.692,1.7,1.2,0.7,0.2,0.9,6.4,brookma01
67,Lorenzo Brown,26,8.6,.320,.692,1.1,1.6,0.5,0.1,0.6,2.5,brownlo01
68,Shannon Brown,29,8.7,.364,.714,1.0,0.3,0.4,0.0,0.6,2.2,brownsh01
68,Shannon Brown,10,10.3,.286,.778,1.3,0.5,0.1,0.0,0.8,2.3,brownsh01
68,Shannon Brown,19,7.8,.421,.667,0.8,0.2,0.6,0.0,0.5,2.1,brownsh01
69,Kobe Bryant*,6,29.5,.445,.857,4.3,6.3,1.2,0.2,5.7,13.8,bryanko01
70,Chase Budinger,41,18.3,.476,.821,2.5,0.8,0.5,0.0,0.6,6.7,budinch01
71,Reggie Bullock,43,9.2,.446,.778,1.3,0.3,0.2,0.0,0.3,2.7,bullore01
72,Trey Burke,70,32.3,.442,.903,3.0,5.7,0.6,0.1,1.9,12.8,burketr01
73,Alec Burks,78,28.1,.487,.748,3.3,2.7,0.9,0.2,1.9,14.0,burksal01
74,Caron Butler,56,25.3,.485,.840,4.1,1.5,0.8,0.3,1.1,10.5,butleca01
74,Caron Butler,34,24.1,.462,.839,4.6,1.6,0.7,0.3,1.5,11.0,butleca01
74,Caron Butler,22,27.2,.530,.842,3.2,1.2,1.1,0.3,0.4,9.7,butleca01
75,Jimmy Butler,67,38.7,.446,.769,4.9,2.6,1.9,0.5,1.5,13.1,butleji01
76,Rasual Butler,50,7.6,.582,.571,0.8,0.3,0.1,0.2,0.2,2.7,butlera01
77,Dwight Buycks,14,10.4,.365,.889,1.6,0.7,0.6,0.0,0.7,3.1,buyckdw01
78,Andrew Bynum,26,19.8,.418,.755,5.6,1.1,0.2,1.1,1.3,8.7,bynuman01
78,Andrew Bynum,24,20.0,.419,.762,5.3,1.1,0.3,1.2,1.3,8.4,bynuman01
78,Andrew Bynum,2,18.0,.409,.714,9.5,1.0,0.0,0.5,2.0,11.5,bynuman01
79,Will Bynum,56,18.8,.451,.802,1.8,3.9,0.7,0.1,1.8,8.7,bynumwi01
80,Nick Calathes,71,16.5,.487,.611,1.9,2.9,0.9,0.1,1.4,4.9,calatni01
81,José Calderón,81,30.5,.584,.825,2.4,4.7,0.9,0.1,1.3,11.4,caldejo01
82,Kentavious Caldwell-Pope,80,19.8,.460,.770,2.0,0.7,0.9,0.2,0.4,5.9,caldwke01
83,Isaiah Canaan,22,11.5,.460,.724,1.1,1.0,0.4,0.2,1.0,4.6,canaais01
84,DeMarre Carroll,73,32.1,.546,.773,5.5,1.8,1.5,0.3,1.1,11.1,carrode01
85,Vince Carter,81,24.4,.497,.821,3.5,2.6,0.8,0.4,1.3,11.9,cartevi01
86,Michael Carter-Williams,70,34.5,.431,.703,6.2,6.3,1.9,0.6,3.5,16.7,cartemi01
87,Omri Casspi,71,18.1,.496,.680,3.7,1.2,0.6,0.2,1.0,6.9,casspom01
88,Mario Chalmers,73,29.8,.531,.742,2.9,4.9,1.6,0.2,2.2,9.8,chalmma01
89,Tyson Chandler,55,30.2,.593,.632,9.6,1.1,0.7,1.1,1.3,8.7,chandty01
90,Wilson Chandler,62,31.1,.499,.724,4.7,1.8,0.7,0.5,1.3,13.6,chandwi01
91,Josh Childress,4,6.0,,,0.8,0.5,0.3,0.0,0.3,0.0,childjo01
92,Dionte Christmas,31,6.4,.427,.750,1.2,0.3,0.1,0.1,0.2,2.3,chrisdi01
93,Earl Clark,54,14.2,.450,.647,2.6,0.3,0.3,0.5,0.6,4.8,clarkea01
93,Earl Clark,45,15.5,.458,.583,2.8,0.4,0.4,0.4,0.7,5.2,clarkea01
93,Earl Clark,9,7.8,.357,.800,1.8,0.2,0.1,0.7,0.1,2.6,clarkea01
94,Ian Clark,23,7.5,.470,.714,0.8,0.7,0.3,0.1,0.6,3.0,clarkia01
95,Victor Claver,21,8.8,.440,.909,1.9,0.6,0.1,0.1,0.5,2.2,clavevi01
96,Norris Cole,82,24.6,.474,.779,2.0,3.0,0.9,0.1,1.5,6.4,coleno01
97,Jason Collins,22,7.8,.458,.750,0.9,0.2,0.4,0.0,0.3,1.1,collija04
98,Darren Collison,80,25.9,.518,.857,2.4,3.7,1.2,0.2,1.7,11.4,collida01
99,Nick Collison,81,16.7,.564,.710,3.6,1.3,0.4,0.3,0.9,4.2,collini01
100,Mike Conley,73,33.5,.500,.815,2.9,6.0,1.5,0.2,2.1,17.2,conlemi01
101,Chris Copeland,41,6.5,.611,.714,0.8,0.4,0.1,0.2,0.3,3.7,copelch01
102,DeMarcus Cousins,71,32.4,.496,.726,11.7,2.9,1.5,1.3,3.5,22.7,couside01
103,Robert Covington,7,4.9,.571,,0.7,0.0,0.3,0.0,0.1,2.3,covinro01
104,Allen Crabbe,15,6.7,.455,.750,0.6,0.4,0.1,0.1,0.2,2.2,crabbal01
105,Jamal Crawford,69,30.3,.496,.866,2.3,3.2,0.9,0.2,2.0,18.6,crawfja01
106,Jordan Crawford,81,23.0,.472,.864,2.3,3.5,0.6,0.1,1.7,11.0,crawfjo02
106,Jordan Crawford,39,30.7,.468,.873,3.1,5.7,0.9,0.1,2.2,13.7,crawfjo02
106,Jordan Crawford,42,15.7,.477,.837,1.5,1.4,0.3,0.0,1.2,8.4,crawfjo02
107,Jae Crowder,78,16.1,.524,.754,2.5,0.8,0.8,0.3,0.5,4.6,crowdja01
108,Dante Cunningham,81,20.2,.464,.567,4.1,1.0,0.8,0.7,0.5,6.3,cunnida01
109,Jared Cunningham,13,6.2,.310,.813,0.5,0.6,0.2,0.0,0.2,2.0,cunnija01
109,Jared Cunningham,5,4.4,.500,.000,0.2,0.6,0.0,0.0,0.4,0.4,cunnija01
109,Jared Cunningham,8,7.3,.289,.929,0.6,0.6,0.4,0.0,0.0,3.0,cunnija01
110,Seth Curry,2,6.5,.500,,0.5,0.0,1.0,0.0,0.0,1.5,curryse01
110,Seth Curry,1,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,curryse01
110,Seth Curry,1,9.0,.500,,1.0,0.0,2.0,0.0,0.0,3.0,curryse01
111,Stephen Curry,78,36.5,.566,.885,4.3,8.5,1.6,0.2,3.8,24.0,curryst01
112,Samuel Dalembert,80,20.2,.568,.737,6.8,0.5,0.5,1.2,1.1,6.6,dalemsa01
113,Troy Daniels,5,15.0,.677,,0.8,1.0,0.0,0.0,0.6,8.4,danietr01
114,Gigi Datome,34,7.0,.387,.800,1.4,0.3,0.2,0.0,0.3,2.4,datomlu01
115,Brandon Davies,51,11.3,.430,.642,2.1,0.5,0.5,0.2,0.7,2.8,daviebr01
116,Anthony Davis,67,35.2,.520,.791,10.0,1.6,1.3,2.8,1.6,20.8,davisan02
117,Ed Davis,63,15.2,.534,.528,4.1,0.4,0.3,0.7,0.6,5.7,davised01
118,Glen Davis,68,24.4,.460,.693,5.2,1.1,0.9,0.4,1.1,9.4,davisgl01
118,Glen Davis,45,30.1,.457,.675,6.3,1.6,1.0,0.5,1.3,12.1,davisgl01
118,Glen Davis,23,13.4,.481,.783,3.0,0.3,0.5,0.3,0.7,4.2,davisgl01
119,Austin Daye,22,6.7,.441,.600,1.2,0.4,0.2,0.2,0.2,3.0,dayeau01
119,Austin Daye,8,4.1,.231,.667,0.9,0.3,0.0,0.0,0.0,1.0,dayeau01
119,Austin Daye,14,8.2,.491,.571,1.4,0.4,0.3,0.3,0.4,4.1,dayeau01
120,Nando De Colo,47,10.5,.477,.886,1.6,1.4,0.5,0.1,0.7,3.8,decolna01
120,Nando De Colo,26,11.6,.505,.818,1.7,1.2,0.6,0.1,0.8,4.3,decolna01
120,Nando De Colo,21,9.2,.433,1.000,1.3,1.6,0.3,0.1,0.7,3.1,decolna01
121,Dewayne Dedmon,31,12.6,.458,.656,4.1,0.2,0.2,0.7,0.6,3.1,dedmode01
121,Dewayne Dedmon,4,1.5,.000,.500,0.0,0.0,0.0,0.0,0.0,0.3,dedmode01
121,Dewayne Dedmon,11,13.6,.517,.538,4.5,0.3,0.0,0.8,0.8,3.4,dedmode01
121,Dewayne Dedmon,16,14.6,.434,.765,4.9,0.1,0.4,0.8,0.6,3.7,dedmode01
122,Matthew Dellavedova,72,17.7,.508,.792,1.7,2.6,0.5,0.1,0.8,4.7,dellama01
123,Luol Deng,63,35.1,.465,.791,5.7,2.9,1.0,0.1,1.8,16.0,denglu01
123,Luol Deng,23,37.4,.476,.815,6.9,3.7,1.0,0.2,2.6,19.0,denglu01
123,Luol Deng,40,33.8,.457,.771,5.1,2.5,1.0,0.1,1.4,14.3,denglu01
124,DeMar DeRozan,79,38.2,.452,.824,4.3,4.0,1.1,0.4,2.2,22.7,derozde01
125,Boris Diaw,79,25.0,.559,.739,4.1,2.8,0.6,0.4,1.5,9.1,diawbo01
126,Gorgui Dieng,60,13.6,.500,.634,5.0,0.7,0.5,0.8,0.9,4.8,dienggo01
127,Toney Douglas,51,13.2,.466,.735,1.7,1.3,0.4,0.1,0.7,4.0,douglto01
127,Toney Douglas,24,11.0,.483,.625,1.1,0.8,0.3,0.1,0.7,3.7,douglto01
127,Toney Douglas,27,15.2,.452,.769,2.3,1.8,0.5,0.1,0.7,4.2,douglto01
128,Chris Douglas-Roberts,49,20.7,.542,.805,2.4,1.0,0.6,0.3,0.7,6.9,douglch01
129,Goran Dragić,76,35.1,.561,.760,3.2,5.9,1.4,0.3,2.8,20.3,dragigo01
130,Andre Drummond,81,32.3,.623,.418,13.2,0.4,1.2,1.6,1.4,13.5,drumman01
131,Jared Dudley,74,23.4,.529,.655,2.2,1.4,0.6,0.1,0.8,6.9,dudleja01
132,Tim Duncan*,74,29.2,.490,.731,9.7,3.0,0.6,1.9,2.1,15.1,duncati01
133,Mike Dunleavy,82,31.5,.510,.854,4.2,2.3,0.8,0.6,1.3,11.3,dunlemi02
134,Kevin Durant,81,38.5,.560,.873,7.4,5.5,1.3,0.7,3.5,32.0,duranke01
135,Shane Edwards,2,6.0,.333,,1.0,0.0,0.0,0.0,0.5,1.0,edwarsh01
136,Wayne Ellington,45,8.7,.536,.909,1.0,0.4,0.4,0.0,0.2,3.2,ellinwa01
137,Monta Ellis,82,36.9,.478,.788,3.6,5.7,1.7,0.3,3.2,19.0,ellismo01
138,Melvin Ely,2,13.5,.500,,0.5,0.0,0.0,0.5,0.0,3.0,elyme01
139,Jeremy Evans,66,18.3,.527,.680,4.7,0.7,0.6,0.7,0.6,6.1,evansje01
140,Reggie Evans,54,16.6,.473,.554,6.2,0.4,0.7,0.1,1.1,4.0,evansre01
140,Reggie Evans,30,13.3,.390,.538,5.0,0.2,0.4,0.1,0.9,2.7,evansre01
140,Reggie Evans,24,20.8,.527,.569,7.7,0.7,1.0,0.0,1.3,5.5,evansre01
141,Tyreke Evans,72,28.2,.448,.771,4.7,5.0,1.2,0.3,2.4,14.5,evansty01
142,Kenneth Faried,80,27.2,.545,.650,8.6,1.2,0.9,0.9,1.7,13.7,farieke01
143,Jordan Farmar,41,22.2,.511,.746,2.5,4.9,0.9,0.2,2.3,10.1,farmajo01
144,Vítor Luiz Faverani,37,13.2,.476,.649,3.5,0.4,0.4,0.7,1.1,4.4,favervi01
145,Derrick Favors,73,30.2,.522,.669,8.7,1.2,1.0,1.5,1.8,13.3,favorde01
146,Carrick Felix,7,5.4,.571,.750,0.9,0.6,0.0,0.0,0.6,2.7,felixca01
147,Raymond Felton,65,31.0,.446,.721,3.0,5.6,1.2,0.4,2.0,9.7,feltora01
148,Landry Fields,30,10.7,.403,.636,2.0,0.7,0.3,0.1,0.4,2.3,fieldla01
149,Derek Fisher,81,17.6,.512,.775,1.5,1.4,0.9,0.0,0.6,5.2,fishede01
150,Evan Fournier,76,19.8,.501,.756,2.7,1.5,0.4,0.1,1.3,8.4,fournev01
151,Randy Foye,81,30.7,.521,.849,2.9,3.5,0.8,0.5,1.8,13.2,foyera01
152,Jamaal Franklin,21,7.7,.474,1.000,1.1,0.3,0.2,0.1,0.5,1.9,frankja01
153,Jimmer Fredette,49,10.6,.559,.905,1.1,1.3,0.3,0.1,1.0,5.6,fredeji01
153,Jimmer Fredette,41,11.3,.566,.895,1.1,1.5,0.3,0.1,1.1,5.9,fredeji01
153,Jimmer Fredette,8,7.0,.517,1.000,0.9,0.4,0.0,0.0,0.5,4.0,fredeji01
154,Enes Freedom,80,26.7,.491,.730,7.5,0.9,0.4,0.5,1.8,12.3,kanteen01
155,Joel Freeland,52,14.0,.475,.690,4.0,0.7,0.2,0.4,0.6,3.3,freeljo01
156,Channing Frye,82,28.2,.535,.821,5.1,1.2,0.7,0.8,1.1,11.1,fryech01
157,Francisco García,55,19.7,.519,.526,2.2,1.1,0.5,0.6,0.5,5.7,garcifr01
158,Kevin Garnett*,54,20.5,.441,.809,6.6,1.5,0.8,0.7,1.3,6.5,garneke01
159,Diante Garrett,71,14.8,.449,.833,1.4,1.7,0.6,0.1,1.1,3.5,garredi02
160,Marc Gasol,59,33.4,.474,.768,7.2,3.6,1.0,1.3,1.9,14.6,gasolma01
161,Pau Gasol*,60,31.4,.482,.736,9.7,3.4,0.5,1.5,2.4,17.4,gasolpa01
162,Rudy Gay,73,34.7,.483,.822,6.0,2.9,1.3,0.8,3.1,20.0,gayru01
162,Rudy Gay,18,35.5,.421,.773,7.4,2.2,1.6,1.3,3.3,19.4,gayru01
162,Rudy Gay,55,34.4,.508,.836,5.5,3.1,1.2,0.6,3.0,20.1,gayru01
163,Alonzo Gee,65,15.7,.456,.705,2.3,0.7,0.6,0.2,0.7,4.0,geeal01
164,Paul George,80,36.2,.490,.864,6.8,3.5,1.9,0.3,2.8,21.7,georgpa01
165,Taj Gibson,82,28.7,.479,.751,6.8,1.1,0.5,1.4,1.8,13.0,gibsota01
166,Manu Ginóbili*,68,22.8,.541,.851,3.0,4.3,1.0,0.3,2.0,12.3,ginobma01
167,Rudy Gobert,45,9.6,.486,.492,3.4,0.2,0.2,0.9,0.7,2.3,goberru01
168,Ryan Gomes,5,6.8,.375,,0.8,0.2,0.0,0.0,0.2,1.2,gomesry01
169,Drew Gooden,22,18.0,.556,.889,5.2,0.7,0.5,0.3,0.8,8.3,goodedr01
170,Archie Goodwin,52,10.3,.470,.673,1.7,0.4,0.4,0.2,0.8,3.7,goodwar01
171,Ben Gordon,19,14.7,.380,.810,1.4,1.1,0.5,0.1,1.1,5.2,gordobe01
172,Eric Gordon,64,32.1,.498,.785,2.6,3.3,1.2,0.2,2.1,15.4,gordoer01
173,Marcin Gortat,81,32.8,.542,.686,9.5,1.7,0.5,1.5,1.6,13.2,gortama01
174,Danny Granger,41,20.7,.448,.940,3.2,1.0,0.3,0.4,1.1,8.2,grangda01
174,Danny Granger,29,22.5,.428,.962,3.6,1.1,0.3,0.4,1.2,8.3,grangda01
174,Danny Granger,12,16.2,.500,.857,2.3,0.7,0.3,0.3,0.8,8.0,grangda01
175,Aaron Gray,37,9.6,.443,.550,3.0,0.6,0.3,0.2,0.8,1.8,grayaa01
175,Aaron Gray,4,5.0,.667,.500,2.0,0.8,0.0,0.0,1.0,1.3,grayaa01
175,Aaron Gray,33,10.2,.431,.556,3.1,0.6,0.3,0.2,0.8,1.8,grayaa01
176,Danny Green,68,24.3,.562,.794,3.4,1.5,1.0,0.9,1.1,9.1,greenda02
177,Draymond Green,82,21.9,.467,.667,5.0,1.9,1.2,0.9,1.1,6.2,greendr01
178,Gerald Green,82,28.4,.547,.848,3.4,1.5,0.9,0.5,1.8,15.8,greenge01
179,Jeff Green,82,34.2,.469,.795,4.6,1.7,0.7,0.6,2.0,16.9,greenje02
180,Willie Green,55,15.8,.452,.824,1.4,0.9,0.4,0.2,0.6,5.0,greenwi01
181,Blake Griffin,80,35.8,.533,.715,9.5,3.9,1.2,0.6,2.8,24.1,griffbl01
182,Jorge Gutiérrez,15,16.3,.491,.750,1.5,2.0,0.7,0.1,0.9,4.1,gutiejo01
183,Jordan Hamilton,60,17.0,.484,.784,3.2,0.9,0.7,0.3,0.8,6.7,hamiljo02
183,Jordan Hamilton,39,17.2,.478,.742,3.4,0.9,0.8,0.3,0.7,6.8,hamiljo02
183,Jordan Hamilton,21,16.6,.496,.850,2.9,0.9,0.6,0.3,0.9,6.6,hamiljo02
184,Justin Hamilton,8,9.0,.525,1.000,0.9,0.0,0.6,0.0,0.5,3.3,hamilju01
184,Justin Hamilton,1,4.0,,,0.0,0.0,1.0,0.0,1.0,0.0,hamilju01
184,Justin Hamilton,7,9.7,.525,1.000,1.0,0.0,0.6,0.0,0.4,3.7,hamilju01
185,Tyler Hansbrough,64,15.3,.474,.681,4.5,0.3,0.4,0.3,0.7,4.9,hansbty01
186,Tim Hardaway Jr.,81,23.1,.523,.828,1.5,0.8,0.5,0.1,0.6,10.2,hardati02
187,James Harden,73,38.0,.529,.866,4.7,6.1,1.6,0.4,3.6,25.4,hardeja01
188,Maurice Harkless,80,24.4,.525,.594,3.3,1.0,1.2,0.6,1.1,7.4,harklma01
189,Josh Harrellson,32,9.9,.537,.714,2.4,0.5,0.2,0.5,0.3,2.9,harrejo01
190,Al Harrington,34,15.0,.478,.771,2.4,0.8,0.4,0.0,1.0,6.6,harrial01
191,Devin Harris,40,20.5,.439,.800,2.1,4.5,0.7,0.1,1.5,7.9,harride01
192,Elias Harris,2,5.5,.000,,0.5,0.5,0.5,0.0,0.0,0.0,harriel01
193,Manny Harris,9,20.0,.450,.833,3.8,1.2,0.4,0.1,1.0,8.1,harrima01
194,Mike Harris,20,11.3,.475,.963,1.7,0.3,0.8,0.4,0.6,4.2,harrimi01
195,Tobias Harris,61,30.3,.486,.807,7.0,1.3,0.7,0.4,1.3,14.6,harrito02
196,Udonis Haslem,46,14.2,.507,.568,3.8,0.3,0.2,0.3,0.5,3.8,hasleud01
197,Spencer Hawes,80,30.9,.529,.783,8.3,3.0,0.6,1.2,2.2,13.2,hawessp01
197,Spencer Hawes,53,31.4,.520,.782,8.5,3.3,0.6,1.3,2.2,13.0,hawessp01
197,Spencer Hawes,27,29.8,.547,.784,7.7,2.4,0.5,1.0,2.0,13.5,hawessp01
198,Chuck Hayes,61,12.4,.431,.800,3.4,0.6,0.6,0.2,0.5,2.2,hayesch01
198,Chuck Hayes,16,11.2,.438,.714,2.9,0.4,0.7,0.1,0.4,2.1,hayesch01
