Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
42,Stephen Curry,17,35.4,.599,.904,6.2,6.7,2.0,0.2,3.4,28.1,curryst01
43,Troy Daniels,6,11.3,.500,,0.8,0.3,0.3,0.0,0.3,1.5,danietr01
44,Deyonta Davis,3,3.7,.600,.500,1.7,0.0,0.0,0.0,0.0,2.3,davisde01
45,Dewayne Dedmon,12,8.1,.609,.531,3.9,0.3,0.2,0.3,0.7,3.8,dedmode01
46,Sam Dekker,4,7.8,.375,,2.5,0.3,0.3,0.3,0.0,2.3,dekkesa01
47,Malcolm Delaney,1,3.0,1.167,.500,1.0,0.0,0.0,0.0,0.0,8.0,delanma01
48,Matthew Dellavedova,6,26.5,.463,.800,2.0,2.0,0.2,0.0,1.2,7.7,dellama01
49,DeMar DeRozan,10,37.3,.437,.888,4.9,3.4,1.4,0.0,2.5,22.4,derozde01
50,Boris Diaw,11,18.5,.563,.900,1.9,2.0,0.6,0.4,1.3,5.7,diawbo01
51,Mike Dunleavy,6,8.8,.571,1.000,0.8,0.3,0.2,0.0,1.0,2.0,dunlemi02
52,Kevin Durant,15,35.5,.627,.893,7.9,4.3,0.8,1.3,2.5,28.5,duranke01
53,Monta Ellis,4,19.0,.450,.800,2.0,1.3,0.5,0.3,1.0,5.5,ellismo01
54,James Ennis III,6,26.5,.500,.857,4.2,1.2,0.8,0.3,1.2,8.3,ennisja01
55,Dante Exum,7,12.0,.481,1.000,0.9,1.3,0.7,0.0,0.4,4.6,exumda01
56,Derrick Favors,11,20.5,.581,.478,5.5,0.9,0.7,0.5,0.4,7.5,favorde01
57,Cristiano Felício,6,13.7,.600,.500,4.3,0.3,0.5,0.3,1.2,3.2,feliccr01
58,Raymond Felton,7,18.1,.531,1.000,1.4,1.4,0.9,0.0,0.4,5.6,feltora01
59,Bryn Forbes,6,12.2,.333,1.000,1.0,0.5,0.0,0.2,0.3,3.3,forbebr01
60,Enes Freedom,5,9.0,.385,1.000,1.8,0.2,0.0,0.8,0.4,4.8,kanteen01
61,Channing Frye,12,12.8,.683,.857,1.8,1.1,0.3,0.3,0.2,7.3,fryech01
62,Marc Gasol,6,40.0,.512,.939,6.5,4.2,0.3,0.7,2.5,19.3,gasolma01
63,Pau Gasol*,16,22.8,.465,.708,7.1,1.9,0.4,0.9,1.1,7.7,gasolpa01
64,Paul George,4,43.0,.489,.867,8.8,7.3,1.8,0.5,3.3,28.0,georgpa01
65,Taj Gibson,5,23.6,.600,.875,3.6,0.6,0.2,0.0,1.6,9.8,gibsota01
66,Manu Ginóbili*,16,17.8,.459,.739,2.4,2.4,1.0,0.1,0.8,6.6,ginobma01
67,Rudy Gobert,9,27.3,.635,.480,9.9,1.2,1.0,1.3,1.0,11.6,goberru01
68,Eric Gordon,11,32.5,.533,.722,3.9,2.0,0.7,0.5,1.3,12.9,gordoer01
69,Marcin Gortat,13,31.5,.505,.611,11.0,1.8,0.4,1.5,1.3,8.1,gortama01
70,Jerami Grant,5,22.2,.645,.857,3.8,0.8,0.2,0.4,0.6,9.2,grantje01
71,Jerian Grant,5,10.4,.283,1.000,0.8,1.0,0.4,0.0,1.4,3.2,grantje02
72,Danny Green,16,27.3,.523,.571,3.6,1.4,0.6,0.9,1.1,7.8,greenda02
73,Draymond Green,17,34.9,.547,.687,9.1,6.5,1.8,1.6,2.1,13.1,greendr01
74,Gerald Green,13,14.8,.618,.889,1.5,0.7,0.2,0.1,0.5,7.5,greenge01
75,JaMychal Green,6,19.7,.569,1.000,3.3,0.3,0.0,0.0,0.7,7.3,greenja01
76,Blake Griffin,3,33.0,.529,1.000,6.0,2.3,0.7,0.3,2.0,20.3,griffbl01
77,Tim Hardaway Jr.,6,33.3,.396,.632,2.7,1.2,0.5,0.0,1.7,12.8,hardati02
78,James Harden,11,37.0,.486,.878,5.5,8.5,1.9,0.5,5.4,28.5,hardeja01
79,Maurice Harkless,4,24.8,.324,.875,3.3,0.8,1.3,1.3,0.3,7.3,harklma01
80,Montrezl Harrell,5,4.2,.333,.500,1.2,0.4,0.0,0.0,0.4,1.0,harremo01
81,Andrew Harrison,6,19.8,.534,.889,1.8,2.2,0.5,0.2,0.5,6.5,harrian01
82,Spencer Hawes,3,5.7,.500,,1.3,0.3,0.0,0.3,0.3,1.7,hawessp01
83,Gordon Hayward,11,37.4,.516,.934,6.1,3.4,0.9,0.3,2.2,24.1,haywago01
84,John Henson,2,6.0,.250,1.000,2.0,0.0,0.5,0.0,0.5,1.5,hensojo01
85,Nenê,9,17.9,.706,.581,4.7,0.6,0.7,0.4,1.0,10.0,hilarne01
86,George Hill,8,35.1,.531,.724,4.1,3.6,0.3,0.1,1.6,15.6,hillge01
87,Rodney Hood,11,25.2,.414,.611,2.7,1.1,0.5,0.0,0.9,8.9,hoodro01
88,Al Horford,18,33.9,.655,.759,6.6,5.4,0.8,0.8,1.8,15.1,horfoal01
89,Dwight Howard,6,26.2,.500,.632,10.7,1.3,1.0,0.8,1.8,8.0,howardw01
90,Kris Humphries,1,3.0,,,0.0,0.0,0.0,1.0,0.0,0.0,humphkr01
91,Serge Ibaka,10,30.7,.508,.846,6.5,1.4,0.4,1.7,1.1,14.3,ibakase01
92,Andre Iguodala,16,26.2,.495,.577,4.1,3.2,0.9,0.4,1.0,7.2,iguodan01
93,Ersan İlyasova,6,15.0,.370,.778,5.2,0.3,0.2,0.0,0.8,4.0,ilyaser01
94,Joe Ingles,11,30.4,.524,.667,3.7,3.3,2.0,0.5,1.5,6.5,inglejo01
95,Kyrie Irving,18,36.3,.527,.905,2.8,5.3,1.3,0.4,2.7,25.9,irvinky01
96,LeBron James,18,41.3,.622,.698,9.1,7.8,1.9,1.3,4.0,32.8,jamesle01
97,Richard Jefferson,14,12.8,.487,.643,1.8,0.5,0.1,0.2,0.6,3.9,jefferi01
98,Brandon Jennings,13,13.7,.417,.875,1.5,1.8,0.2,0.0,0.6,2.8,jennibr01
99,Jonas Jerebko,12,10.7,.565,1.000,2.4,1.0,0.4,0.3,0.5,3.6,jerebjo01
100,Amir Johnson,14,10.1,.517,.625,2.1,0.2,0.3,0.4,0.4,2.6,johnsam01
101,Joe Johnson,11,29.6,.492,.733,3.9,2.5,0.5,0.1,1.2,12.9,johnsjo02
102,Wesley Johnson,3,3.7,,.500,0.7,0.0,0.3,0.0,0.0,0.3,johnswe01
103,Dahntay Jones,10,3.3,.550,1.000,0.7,0.1,0.0,0.1,0.1,1.6,jonesda02
104,Damian Jones,4,5.3,.429,.500,1.5,0.0,0.5,0.3,0.0,1.8,jonesda03
105,James Jones,8,3.8,.200,,0.5,0.0,0.0,0.0,0.3,0.3,jonesja02
106,DeAndre Jordan,7,37.7,.705,.393,14.4,0.7,0.4,0.9,2.4,15.4,jordade01
107,Cory Joseph,10,21.2,.500,1.000,2.1,3.1,0.4,0.2,1.4,7.9,josepco01
108,Kyle Korver,18,18.1,.594,1.000,1.7,0.7,0.4,0.3,0.4,5.8,korveky01
109,Joffrey Lauvergne,3,8.7,.364,1.000,3.0,1.7,0.0,0.0,0.7,4.7,lauvejo01
110,Jake Layman,2,8.0,.625,.500,0.5,0.5,0.5,0.0,0.0,3.0,laymaja01
111,David Lee,15,16.3,.521,.647,3.8,0.7,0.3,0.3,0.4,4.1,leeda02
112,Kawhi Leonard,12,35.8,.587,.931,7.8,4.6,1.7,0.5,2.2,27.7,leonaka01
113,Meyers Leonard,3,10.3,.200,,2.7,0.3,0.0,0.0,1.3,0.7,leoname01
114,Damian Lillard,4,37.8,.483,.960,4.5,3.3,1.3,0.5,3.3,27.8,lillada01
115,Shaun Livingston,14,15.7,.576,.714,2.1,1.4,0.4,0.1,0.7,5.2,livinsh01
116,Robin Lopez,6,27.0,.654,1.000,7.2,0.8,0.5,1.0,1.3,12.7,lopezro01
117,Kevin Love,18,32.1,.550,.840,10.6,1.7,1.2,0.9,1.7,16.8,loveke01
118,Kyle Lowry,8,37.5,.532,.818,3.1,5.9,1.5,0.5,2.1,15.8,lowryky01
119,Trey Lyles,2,5.0,.500,,1.0,0.5,0.5,0.0,0.5,3.5,lylestr01
120,Sheldon Mac,7,2.4,.667,1.000,0.3,0.0,0.0,0.0,0.1,2.0,mcclesh01
121,Shelvin Mack,9,17.2,.418,.867,2.8,2.0,0.4,0.0,1.0,6.0,macksh01
122,Ian Mahinmi,5,12.6,.556,.364,2.2,1.2,0.2,1.2,0.6,2.8,mahinia01
123,Thon Maker,6,19.3,.419,.818,3.2,2.0,0.8,1.8,1.3,5.8,makerth01
124,Jarell Martin,3,3.3,.333,,1.3,0.0,0.3,0.0,0.0,0.7,martija01
125,Luc Mbah a Moute,7,32.0,.453,.700,5.0,1.0,1.1,0.6,0.4,7.6,mbahalu01
126,James Michael McAdoo,13,4.3,.588,.667,1.0,0.0,0.2,0.2,0.1,1.8,mcadoja01
127,Patrick McCaw,15,12.1,.521,.846,2.2,1.1,0.6,0.2,0.2,4.1,mccawpa01
128,CJ McCollum,4,35.0,.469,.938,6.0,1.0,1.0,0.5,3.8,22.5,mccolcj01
129,Doug McDermott,5,13.2,.694,,1.0,0.2,0.2,0.2,0.2,5.0,mcderdo01
130,JaVale McGee,16,9.3,.732,.722,3.0,0.3,0.1,0.9,0.5,5.9,mcgeeja01
131,Jordan Mickey,2,9.0,.400,,2.5,0.0,0.0,0.5,0.5,2.0,mickejo01
132,Khris Middleton,6,38.5,.442,.818,4.7,5.3,2.0,0.0,1.8,14.5,middlkh01
133,C.J. Miles,4,20.5,.563,1.000,2.0,0.3,0.5,0.3,0.5,7.3,milescj01
134,Patty Mills,16,26.0,.521,.864,2.1,2.7,0.8,0.1,1.3,10.3,millspa02
135,Paul Millsap,6,36.5,.520,.811,9.3,4.3,1.7,0.7,3.8,24.3,millspa01
136,Nikola Mirotić,6,27.0,.440,.800,5.0,1.5,0.7,0.5,0.7,8.7,mirotni01
137,Greg Monroe,6,23.5,.529,.833,7.3,1.7,1.3,0.5,1.8,13.2,monrogr01
138,Markieff Morris,13,28.7,.455,.806,6.4,1.7,0.9,1.3,1.6,12.1,morrima02
139,Anthony Morrow,3,9.7,.556,1.000,1.0,0.7,0.0,0.0,0.0,4.0,morroan01
140,Dejounte Murray,11,15.3,.377,.680,2.5,2.5,1.5,0.1,1.5,5.7,murrade01
141,Mike Muscala,6,13.5,.278,.875,2.7,0.3,0.2,0.5,0.2,2.8,muscami01
142,Shabazz Napier,4,11.8,.553,.750,1.0,0.8,0.5,0.0,0.0,6.8,napiesh01
143,Raul Neto,9,6.7,.731,1.000,0.8,0.4,0.1,0.1,0.3,2.6,netora01
144,Lucas Nogueira,3,2.3,.500,.500,1.7,0.0,0.0,0.0,0.0,1.0,noguelu01
145,Jusuf Nurkić,1,17.0,.333,,11.0,4.0,0.0,1.0,3.0,2.0,nurkiju01
146,Daniel Ochefu,4,1.3,.000,,0.3,0.0,0.0,0.0,0.3,0.0,ochefda01
147,Victor Oladipo,5,36.2,.393,1.000,5.6,2.0,1.4,0.6,1.2,10.8,oladivi01
148,Kelly Olynyk,18,19.2,.572,.733,3.2,1.9,0.7,0.8,1.2,9.2,olynyke01
149,Kelly Oubre Jr.,12,15.3,.516,.700,2.3,0.3,0.8,0.4,0.6,5.8,oubreke01
150,Zaza Pachulia,15,14.1,.533,.765,3.8,0.8,0.5,0.3,0.9,5.1,pachuza01
151,Tony Parker*,8,26.4,.582,1.000,2.5,3.1,0.5,0.0,1.5,15.9,parketo01
152,Patrick Patterson,10,18.5,.389,1.000,2.0,2.0,0.7,0.2,0.6,3.4,pattepa01
153,Chris Paul,7,37.1,.548,.879,5.0,9.9,1.7,0.1,2.7,25.3,paulch01
154,Cameron Payne,1,4.0,.750,,1.0,0.0,0.0,0.0,1.0,3.0,payneca01
155,Paul Pierce*,7,14.4,.556,1.000,2.0,1.0,0.3,0.0,0.6,3.0,piercpa01
156,Jakob Poeltl,6,4.3,.455,.000,2.0,0.0,0.2,0.2,0.0,1.7,poeltja01
157,Otto Porter Jr.,13,32.9,.583,.886,6.9,1.8,1.6,0.5,0.8,12.2,porteot01
158,Bobby Portis,6,20.2,.606,,6.0,1.2,0.5,0.5,1.0,6.7,portibo01
159,Norman Powell,9,25.2,.518,.833,3.1,1.6,1.1,0.3,1.7,11.7,powelno01
160,Taurean Prince,6,31.2,.596,1.000,5.3,1.3,0.3,0.2,1.2,11.2,princta02
161,Tim Quarterman,2,3.5,.750,,0.0,0.5,0.0,0.0,0.0,1.5,quartti01
162,Zach Randolph,6,31.8,.428,.727,8.2,0.7,0.8,0.3,1.2,13.2,randoza01
163,J.J. Redick,7,29.4,.470,.850,1.7,0.9,0.3,0.0,1.9,9.1,redicjj01
164,Austin Rivers,3,30.0,.423,1.000,2.7,0.7,0.3,0.3,1.7,8.0,riverau01
165,Andre Roberson,5,37.0,.598,.143,6.2,1.8,2.4,3.4,1.4,11.6,roberan03
166,Glenn Robinson III,3,10.3,1.167,.500,1.0,0.3,0.0,0.0,0.0,5.0,robingl02
167,Rajon Rondo,2,33.5,.423,.500,8.5,10.0,3.5,0.5,2.0,11.5,rondora01
168,Terry Rozier,17,16.3,.488,.800,2.6,1.9,0.6,0.2,0.6,5.6,roziete01
169,Domantas Sabonis,2,3.0,.000,1.000,1.0,0.0,0.5,0.5,0.0,2.0,sabondo01
170,Tomáš Satoranský,10,3.6,.500,.400,0.5,0.6,0.1,0.0,0.2,0.8,satorto01
171,Dennis Schröder,6,35.2,.532,.838,2.3,7.7,1.0,0.0,1.7,24.7,schrode01
172,Thabo Sefolosha,4,2.3,.000,.250,0.0,0.0,0.0,0.0,0.0,0.3,sefolth01
173,Wayne Selden,6,17.7,.385,.750,1.5,1.2,0.2,0.2,0.3,3.8,seldewa01
174,Kevin Séraphin,4,14.8,.462,.714,3.5,1.0,0.0,0.5,1.0,7.3,serapke01
175,Iman Shumpert,17,16.2,.500,.824,2.8,0.9,0.6,0.2,0.4,4.4,shumpim01
176,Pascal Siakam,2,5.0,.000,,1.5,0.5,0.5,0.0,0.0,0.0,siakapa01
177,Jonathon Simmons,15,20.4,.504,.677,1.9,1.9,0.6,0.1,0.7,10.5,simmojo02
178,Kyle Singler,1,10.0,.000,,1.0,0.0,0.0,0.0,0.0,0.0,singlky01
179,Marcus Smart,18,29.9,.459,.640,4.7,4.7,1.5,0.9,2.1,8.6,smartma01
180,J.R. Smith,18,27.1,.707,.455,2.3,0.7,0.7,0.3,0.7,8.1,smithjr01
181,Jason Smith,13,12.1,.526,.714,2.2,0.3,0.2,0.5,0.8,3.9,smithja02
182,Tony Snell,6,30.8,.682,,2.3,1.5,0.2,0.2,0.3,10.0,snellto01
183,Marreese Speights,7,14.0,.527,.700,2.9,0.4,0.3,0.4,0.4,6.6,speigma01
184,Lance Stephenson,4,26.8,.575,.750,5.3,2.8,0.5,0.0,1.0,16.0,stephla01
185,Isaiah Taylor,3,3.3,.000,,0.7,0.3,0.0,0.0,0.0,0.0,taylois01
186,Jeff Teague,4,35.5,.589,.833,3.3,6.3,1.0,0.8,2.0,17.0,teaguje01
187,Mirza Teletović,3,9.0,.250,,1.0,0.0,0.3,0.0,0.3,1.0,teletmi01
188,Jason Terry,6,11.3,.389,1.000,1.3,0.8,0.5,0.2,0.3,2.5,terryja01
189,Isaiah Thomas,15,34.7,.494,.820,3.1,6.7,0.9,0.1,3.3,23.3,thomais02
190,Klay Thompson,17,35.1,.483,.788,3.9,2.1,0.8,0.3,1.4,15.0,thompkl01
191,Tristan Thompson,18,31.2,.587,.667,8.3,1.4,0.5,0.7,1.2,8.2,thomptr01
192,P.J. Tucker,10,25.1,.459,.625,5.7,1.1,0.6,0.3,0.8,5.0,tuckepj01
193,Evan Turner,4,31.0,.439,.750,5.8,3.8,1.8,0.5,1.8,10.3,turneev01
194,Myles Turner,4,33.3,.432,.625,6.8,0.8,1.8,1.3,1.5,10.8,turnemy01
195,Jonas Valančiūnas,10,22.6,.543,.727,6.7,0.2,0.2,0.6,1.3,11.2,valanjo01
196,Denzel Valentine,4,5.5,.417,,2.0,0.5,0.0,0.3,0.5,1.3,valende01
197,Fred VanVleet,7,4.1,.778,,0.1,0.6,0.1,0.0,0.1,2.0,vanvlfr01
198,Rashad Vaughn,3,3.3,.750,,0.0,0.0,0.0,0.0,0.0,2.0,vaughra01
199,Noah Vonleh,4,25.0,.444,.400,7.3,2.0,0.3,0.8,1.5,4.5,vonleno01
200,Dwyane Wade*,6,31.7,.407,.952,5.0,4.0,0.8,1.3,1.7,15.0,wadedw01
201,John Wall,13,39.0,.489,.839,3.7,10.3,1.7,1.2,4.2,27.2,walljo01
202,David West,17,13.0,.585,.778,2.7,2.1,0.4,0.8,0.6,4.5,westda01
203,Russell Westbrook,5,38.8,.431,.800,11.6,10.8,2.4,0.4,6.0,37.4,westbru01
204,Deron Williams,18,14.6,.531,.909,1.3,2.1,0.6,0.1,0.9,4.3,willide01
205,Derrick Williams,8,4.8,.633,1.000,0.4,0.5,0.0,0.1,0.4,2.6,willide02
206,Lou Williams,11,24.7,.475,.897,2.7,1.3,0.6,0.1,1.3,12.5,willilo02
207,Troy Williams,5,3.8,.000,.500,1.4,0.2,0.0,0.0,0.4,0.2,willitr02
208,Kyle Wiltjer,1,5.0,1.500,,0.0,0.0,0.0,0.0,0.0,3.0,wiltjky01
209,Jeff Withey,3,7.0,.500,.500,1.3,0.3,0.3,0.3,0.0,1.7,witheje01
210,Brandan Wright,2,6.0,.400,,1.0,0.0,0.0,1.0,0.5,2.0,wrighbr03
211,Delon Wright,9,10.2,.588,.714,1.4,1.4,0.4,0.1,0.6,2.8,wrighde01
212,James Young,10,3.9,.500,,0.7,0.3,0.0,0.0,0.1,1.5,youngja01
213,Thaddeus Young,4,35.0,.551,.500,9.0,2.5,2.0,0.3,1.5,12.0,youngth01
214,Tyler Zeller,11,7.1,.520,.750,1.7,0.7,0.0,0.2,0.4,2.9,zellety01
215,Paul Zipser,6,22.7,.545,1.000,3.5,0.5,0.2,0.2,1.2,7.3,zipsepa01
