Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
51,Steve Blake,81,18.9,.491,.707,1.7,3.6,0.5,0.1,1.3,4.3,blakest01
52,Eric Bledsoe,81,34.6,.489,.800,5.2,6.1,1.6,0.6,3.4,17.0,bledser01
53,Vander Blue,2,37.0,.333,.400,4.5,4.0,1.5,0.0,3.0,11.0,blueva01
54,Bojan Bogdanović,78,23.8,.532,.821,2.7,0.9,0.4,0.1,1.0,9.0,bogdabo02
55,Andrew Bogut,67,23.6,.563,.524,8.1,2.7,0.6,1.7,1.6,6.3,bogutan01
56,Matt Bonner,72,13.0,.509,.811,1.6,0.7,0.1,0.2,0.2,3.7,bonnema01
57,Trevor Booker,79,19.8,.518,.581,5.0,1.1,0.5,0.5,1.1,7.2,booketr01
58,Carlos Boozer,71,23.8,.499,.627,6.8,1.3,0.6,0.2,1.3,11.8,boozeca01
59,Chris Bosh*,44,35.4,.503,.772,7.0,2.2,0.9,0.6,2.2,21.1,boshch01
60,Avery Bradley,77,31.5,.490,.790,3.1,1.8,1.1,0.2,1.4,13.9,bradlav01
61,Elton Brand,36,13.5,.442,.522,2.8,0.6,0.5,0.7,0.5,2.7,brandel01
62,Corey Brewer,80,26.1,.465,.743,3.7,2.2,1.4,0.2,1.6,11.5,breweco01
62,Corey Brewer,24,28.3,.436,.705,3.9,3.3,2.3,0.2,2.1,10.5,breweco01
62,Corey Brewer,56,25.1,.477,.764,3.6,1.7,1.1,0.3,1.4,11.9,breweco01
63,Aaron Brooks,82,23.0,.495,.833,2.0,3.2,0.7,0.2,1.9,11.6,brookaa01
64,Jabari Brown,19,29.9,.479,.753,1.9,2.1,0.6,0.1,1.7,11.9,brownja01
65,Lorenzo Brown,29,18.9,.451,.632,2.4,3.1,1.0,0.2,1.0,4.2,brownlo01
66,Markel Brown,47,16.6,.402,.825,2.3,0.8,0.7,0.3,0.6,4.6,brownma02
67,Shannon Brown,5,17.8,.447,.750,0.2,0.6,0.8,0.0,0.8,4.0,brownsh01
68,Kobe Bryant*,35,34.5,.411,.813,5.7,5.6,1.3,0.2,3.7,22.3,bryanko01
69,Chase Budinger,67,19.2,.500,.827,3.0,1.0,0.7,0.1,0.7,6.8,budinch01
70,Reggie Bullock,36,9.4,.450,.667,1.4,0.2,0.3,0.1,0.2,1.9,bullore01
70,Reggie Bullock,25,10.5,.565,.800,1.6,0.2,0.4,0.1,0.2,2.6,bullore01
70,Reggie Bullock,11,6.8,.063,.500,0.9,0.2,0.1,0.2,0.2,0.4,bullore01
71,Trey Burke,76,30.1,.430,.752,2.7,4.3,0.9,0.2,1.6,12.8,burketr01
72,Alec Burks,27,33.3,.447,.822,4.2,3.0,0.6,0.2,1.9,13.9,burksal01
73,Caron Butler,78,20.8,.511,.902,2.5,1.0,0.6,0.1,0.6,5.9,butleca01
74,Jimmy Butler,65,38.7,.502,.834,5.8,3.3,1.8,0.6,1.4,20.0,butleji01
75,Rasual Butler,75,20.1,.510,.791,2.6,0.8,0.4,0.3,0.6,7.7,butlera01
76,Dwight Buycks,6,20.5,.538,.900,2.0,2.3,0.5,0.0,2.0,8.7,buyckdw01
77,Will Bynum,7,9.6,.323,.500,0.9,2.6,0.1,0.1,1.1,3.1,bynumwi01
78,Bruno Caboclo,8,2.9,.417,,0.3,0.0,0.0,0.1,0.5,1.3,cabocbr01
79,Nick Calathes,58,14.4,.443,.533,1.8,2.5,1.1,0.1,1.1,4.2,calatni01
80,José Calderón,42,30.2,.499,.906,3.0,4.7,0.7,0.0,1.8,9.1,caldejo01
81,Kentavious Caldwell-Pope,82,31.5,.480,.696,3.1,1.3,1.1,0.2,1.1,12.7,caldwke01
82,Isaiah Canaan,47,20.0,.507,.817,1.9,2.1,0.6,0.1,1.3,9.2,canaais01
82,Isaiah Canaan,25,14.8,.527,.762,1.3,1.2,0.6,0.0,0.9,6.2,canaais01
82,Isaiah Canaan,22,25.9,.496,.846,2.5,3.1,0.7,0.1,1.8,12.6,canaais01
83,Clint Capela,12,7.5,.483,.174,3.0,0.2,0.1,0.8,0.4,2.7,capelca01
84,DeMarre Carroll,70,31.3,.579,.702,5.3,1.7,1.3,0.2,1.1,12.6,carrode01
85,Vince Carter,66,16.5,.417,.789,2.0,1.2,0.7,0.2,0.7,5.8,cartevi01
86,Michael Carter-Williams,66,32.6,.416,.694,5.3,6.7,1.7,0.5,3.8,14.6,cartemi01
86,Michael Carter-Williams,41,33.9,.406,.643,6.2,7.4,1.5,0.4,4.2,15.0,cartemi01
86,Michael Carter-Williams,25,30.3,.435,.780,4.0,5.6,2.0,0.5,3.2,14.1,cartemi01
87,Omri Casspi,67,21.1,.530,.733,3.9,1.5,0.5,0.1,1.3,8.9,casspom01
88,Mario Chalmers,80,29.6,.458,.774,2.6,3.8,1.5,0.1,2.2,10.2,chalmma01
89,Tyson Chandler,75,30.5,.666,.720,11.5,1.1,0.6,1.2,1.4,10.3,chandty01
90,Wilson Chandler,78,31.7,.500,.775,6.1,1.7,0.7,0.4,1.4,13.9,chandwi01
91,Will Cherry,8,8.6,.316,.500,0.6,1.0,0.8,0.1,0.5,1.9,cherrwi01
92,Patrick Christopher,4,7.3,.250,,1.5,0.0,0.3,0.0,0.3,1.5,chrispa01
93,Earl Clark,10,9.3,.433,.250,2.3,0.3,0.3,0.4,0.6,2.7,clarkea01
94,Ian Clark,30,6.4,.436,1.000,0.5,0.4,0.3,0.1,0.3,1.9,clarkia01
94,Ian Clark,23,7.0,.443,1.000,0.6,0.4,0.3,0.1,0.3,1.9,clarkia01
94,Ian Clark,7,4.4,.409,1.000,0.4,0.3,0.4,0.1,0.3,1.9,clarkia01
95,Jordan Clarkson,59,25.0,.480,.829,3.2,3.5,0.9,0.2,1.6,11.9,clarkjo01
96,Victor Claver,10,7.6,.600,,2.0,0.1,0.1,0.1,0.4,2.4,clavevi01
