Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
101,Jonathan Isaac,5,27.4,.325,.875,6.2,0.4,0.4,1.0,1.0,6.6,isaacjo01
102,Wes Iwundu,5,12.0,.417,1.000,1.4,0.8,0.6,0.0,0.4,4.8,iwundwe01
103,Reggie Jackson,4,27.0,.500,.857,3.3,7.0,0.8,0.0,1.3,17.8,jacksre01
104,Jonas Jerebko,16,7.6,.345,.833,2.1,0.8,0.1,0.1,0.1,2.1,jerebjo01
105,Amir Johnson,4,5.0,1.000,,1.3,0.5,0.3,0.0,0.3,2.0,johnsam01
106,Nikola Jokić,14,39.8,.548,.846,13.0,8.4,1.1,0.9,2.6,25.1,jokicni01
107,Damian Jones,4,2.0,1.000,.500,0.5,0.0,0.0,0.0,0.3,0.8,jonesda03
108,Cory Joseph,4,21.3,.583,1.000,1.8,1.0,1.0,0.0,0.0,7.5,josepco01
109,Luke Kennard,4,33.3,.585,.833,4.0,1.8,0.8,0.3,0.8,15.0,kennalu01
110,Furkan Korkmaz,4,9.0,.417,.800,1.5,1.3,0.0,0.3,0.3,4.8,korkmfu01
111,Kyle Korver,4,7.5,.500,.667,1.3,0.0,0.0,0.0,0.3,2.5,korveky01
112,Rodions Kurucs,4,17.0,.450,.778,5.0,0.8,0.5,0.0,0.5,6.3,kurucro01
113,Skal Labissière,3,3.7,.250,.000,0.0,0.0,0.0,0.0,0.0,0.7,labissk01
114,Jake Layman,6,3.3,.143,.750,0.7,0.0,0.0,0.0,0.0,0.8,laymaja01
115,T.J. Leaf,1,10.0,.000,1.000,3.0,0.0,0.0,0.0,0.0,2.0,leaftj01
116,Kawhi Leonard,24,39.1,.545,.884,9.1,3.9,1.7,0.7,3.1,30.5,leonaka01
117,Meyers Leonard,11,15.5,.631,.333,3.6,1.1,0.2,0.1,0.4,7.7,leoname01
118,Jon Leuer,1,5.0,.500,.000,0.0,0.0,0.0,0.0,0.0,2.0,leuerjo01
119,Caris LeVert,5,28.8,.575,.724,4.6,3.0,1.0,0.4,2.0,21.0,leverca01
120,Damian Lillard,16,40.6,.508,.833,4.8,6.6,1.7,0.3,3.8,26.9,lillada01
121,Jeremy Lin,8,3.4,.278,1.000,0.4,0.5,0.1,0.0,0.6,1.1,linje01
122,Shaun Livingston,22,14.6,.453,.840,1.4,1.4,0.5,0.2,0.4,4.0,livinsh01
123,Kevon Looney,21,20.6,.688,.724,4.5,1.0,0.6,0.5,0.6,7.1,looneke01
124,Brook Lopez,15,29.2,.537,.828,5.5,1.4,0.4,1.9,0.7,11.2,lopezbr01
125,Kyle Lowry,24,37.5,.532,.802,4.9,6.6,1.3,0.3,2.2,15.0,lowryky01
126,Trey Lyles,3,2.7,.000,,0.3,0.7,0.0,0.0,0.0,0.0,lylestr01
127,Thon Maker,4,17.3,.269,.889,2.3,1.0,0.0,1.0,0.8,5.5,makerth01
128,Boban Marjanović,11,9.5,.600,.842,3.3,1.0,0.2,0.3,1.3,5.8,marjabo01
129,Jarell Martin,3,6.0,.556,.000,0.7,0.3,0.0,0.3,0.0,3.3,martija01
130,Wesley Matthews,4,29.8,.417,1.000,2.5,2.0,0.8,0.3,2.0,7.0,matthwe02
131,Patrick McCaw,11,4.4,.300,1.000,0.3,0.4,0.2,0.0,0.1,0.5,mccawpa01
132,CJ McCollum,16,39.7,.506,.732,5.0,3.7,0.8,0.6,1.9,24.7,mccolcj01
133,T.J. McConnell,9,8.3,.444,,0.7,1.2,0.2,0.1,0.1,2.7,mccontj01
134,Doug McDermott,3,9.7,.200,.500,1.7,1.3,0.0,0.3,0.0,2.0,mcderdo01
135,Alfonzo McKinnie,22,10.7,.525,.400,2.3,0.2,0.1,0.0,0.3,3.0,mckinal01
136,Jodie Meeks,14,4.7,.345,.667,0.6,0.1,0.3,0.1,0.2,1.6,meeksjo01
137,Khris Middleton,15,34.3,.517,.885,6.3,4.4,0.6,0.0,1.9,16.9,middlkh01
138,Malcolm Miller,10,2.8,.313,.750,0.5,0.1,0.0,0.1,0.1,0.8,millema01
139,Patty Mills,7,21.7,.360,.600,2.1,3.6,1.0,0.1,0.4,5.3,millspa02
140,Paul Millsap,14,33.5,.503,.770,6.7,0.8,0.9,1.1,1.3,14.6,millspa01
141,Nikola Mirotić,14,21.3,.470,.821,4.3,0.7,0.7,0.2,1.0,9.5,mirotni01
142,Donovan Mitchell,5,38.6,.371,.727,5.0,3.2,1.6,0.2,4.2,21.4,mitchdo01
143,Greg Monroe,10,9.0,.413,.778,3.1,0.4,0.5,0.4,0.4,4.0,monrogr01
144,Eric Moreland,8,3.5,.500,,1.6,0.4,0.0,0.0,0.0,0.3,moreler01
145,Marcus Morris,9,28.2,.633,.742,8.1,1.2,0.1,0.6,0.8,13.7,morrima03
146,Markieff Morris,5,11.8,.375,.778,2.6,1.0,0.2,0.6,0.4,3.8,morrima02
147,Monte Morris,14,16.0,.384,.692,1.4,2.6,0.4,0.1,0.4,5.4,morrimo01
148,Donatas Motiejūnas,5,3.8,.600,.500,1.4,0.4,0.0,0.0,0.0,2.6,motiedo01
149,Jamal Murray,14,36.3,.480,.903,4.4,4.7,1.0,0.1,1.6,21.3,murraja01
150,Džanan Musa,2,7.5,.667,,0.0,0.0,1.0,0.0,1.5,2.0,musadz01
151,Abdel Nader,3,1.7,.500,,0.0,0.0,0.0,0.3,0.0,0.7,naderab01
152,Shabazz Napier,3,9.3,.773,.875,2.3,3.7,0.3,0.0,0.0,8.0,napiesh01
153,Raul Neto,3,6.7,.167,,1.0,0.3,0.0,0.0,0.0,0.7,netora01
154,Georges Niang,5,11.0,.500,,2.8,1.0,0.2,0.2,0.4,4.4,niangge01
155,Nerlens Noel,5,12.0,.600,.000,3.8,0.0,0.4,0.6,1.0,4.8,noelne01
156,Royce O'Neale,5,27.4,.556,.750,4.6,1.6,0.4,0.4,2.0,10.6,onealro01
157,Kyle O'Quinn,1,2.0,,,0.0,0.0,0.0,0.0,1.0,0.0,oquinky01
158,Semi Ojeleye,6,5.7,.611,1.000,0.3,0.3,0.0,0.0,0.2,2.2,ojelese01
159,Zaza Pachulia,2,11.0,.333,.500,4.5,0.0,0.0,0.0,0.5,2.5,pachuza01
160,Chris Paul,11,36.1,.503,.844,6.4,5.5,2.2,0.6,3.4,17.0,paulch01
161,Theo Pinson,3,7.3,.563,,1.0,1.0,0.7,0.0,0.3,3.0,pinsoth01
162,Mason Plumlee,14,15.6,.511,.571,4.4,1.5,0.5,0.7,0.6,4.6,plumlma01
163,Jakob Poeltl,7,25.3,.639,.556,7.7,1.7,0.3,0.7,0.4,7.3,poeltja01
164,Quincy Pondexter,5,2.4,.000,,0.2,0.4,0.2,0.0,0.0,0.0,pondequ01
165,Norman Powell,23,15.9,.540,.737,2.2,1.1,0.4,0.0,0.5,6.5,powelno01
166,J.J. Redick,12,31.3,.581,.850,1.4,1.6,0.1,0.3,1.8,13.4,redicjj01
167,Austin Rivers,10,21.5,.565,.667,2.1,1.0,0.5,0.1,0.8,7.4,riverau01
168,Glenn Robinson III,3,12.0,.300,1.000,2.3,0.7,0.7,0.0,0.3,4.3,robingl02
169,Jerome Robinson,5,9.2,.464,1.000,1.2,1.4,0.4,0.0,0.2,3.6,robinje01
170,Terrence Ross,5,29.2,.481,.824,3.6,1.4,1.2,0.4,2.0,13.2,rosste01
171,Terry Rozier,9,18.0,.390,.750,4.3,1.9,0.4,0.2,1.1,6.4,roziete01
172,Ricky Rubio,5,33.6,.455,.850,3.2,8.6,2.4,0.2,3.0,15.4,rubiori01
173,D'Angelo Russell,5,29.6,.417,.846,3.6,3.6,1.4,0.2,2.8,19.4,russeda01
174,Domantas Sabonis,4,24.0,.431,.643,7.3,4.0,0.8,0.3,1.3,8.5,sabondo01
175,Dennis Schröder,5,30.2,.509,.722,3.2,3.4,0.8,0.0,1.2,13.8,schrode01
176,Mike Scott,10,19.3,.574,1.000,3.4,0.5,0.3,0.0,0.7,5.6,scottmi01
177,Thabo Sefolosha,4,10.5,.179,,2.0,0.5,0.0,0.0,0.3,1.3,sefolth01
178,Landry Shamet,6,29.0,.474,1.000,2.0,1.7,1.0,0.0,1.2,7.7,shamela01
179,Iman Shumpert,8,13.6,.538,.250,1.5,0.3,0.1,0.0,0.4,3.6,shumpim01
180,Pascal Siakam,24,37.1,.508,.759,7.1,2.8,1.0,0.7,1.4,19.0,siakapa01
181,Ben Simmons,12,35.1,.621,.575,7.1,6.0,1.3,1.0,2.7,13.9,simmobe01
182,Jonathon Simmons,7,7.4,.367,.750,1.3,0.3,0.1,0.0,0.9,3.6,simmojo02
183,Anfernee Simons,5,2.4,.000,.800,0.0,0.0,0.2,0.0,0.0,0.8,simonan01
184,Marcus Smart,2,16.0,.136,.667,2.0,2.0,1.5,0.0,1.5,3.5,smartma01
185,Ish Smith,4,20.3,.276,.750,2.8,3.5,0.8,0.3,1.0,6.0,smithis01
186,Zhaire Smith,2,2.5,,,0.0,0.0,0.5,0.0,0.0,0.0,smithzh01
187,Tony Snell,9,3.1,.417,,0.2,0.0,0.1,0.1,0.0,0.6,snellto01
188,Edmond Sumner,1,2.0,,,2.0,0.0,0.0,0.0,0.0,0.0,sumneed01
189,Jayson Tatum,9,32.8,.482,.744,6.7,1.9,1.1,0.8,2.0,15.2,tatumja01
190,Garrett Temple,6,10.5,.318,.700,1.2,0.3,0.5,0.2,0.3,2.3,templga01
191,Daniel Theis,7,6.0,.357,1.000,1.4,0.0,0.1,0.1,0.1,1.7,theisda01
192,Khyri Thomas,3,5.0,.542,1.000,0.7,0.0,0.7,0.0,0.0,4.7,thomakh01
193,Klay Thompson,21,39.0,.553,.902,4.1,2.1,1.3,0.7,1.8,20.7,thompkl01
194,Sindarius Thornwell,4,3.0,.417,,1.0,0.0,0.3,0.0,0.0,1.3,thornsi01
195,P.J. Tucker,11,38.7,.602,.826,7.5,1.7,1.7,0.7,0.7,11.4,tuckepj01
196,Evan Turner,16,15.3,.337,.800,4.6,2.2,0.2,0.2,0.8,2.7,turneev01
197,Myles Turner,4,31.5,.443,.615,6.3,1.5,0.0,1.8,0.8,9.8,turnemy01
198,Ekpe Udoh,2,3.0,.000,,0.0,0.0,0.0,0.0,0.0,0.0,udohek01
199,Jarred Vanderbilt,3,1.7,,,0.3,0.0,0.0,0.3,0.0,0.0,vandeja01
200,Fred VanVleet,24,24.7,.506,.774,1.8,2.6,0.8,0.3,0.9,8.0,vanvlfr01
201,Nikola Vučević,5,29.4,.388,.786,8.0,3.0,0.4,1.0,2.6,11.2,vucevni01
202,Lonnie Walker IV,6,3.5,.375,,0.3,0.5,0.0,0.0,0.0,1.0,walkelo01
203,Tyrone Wallace,2,5.5,.250,.667,0.5,1.5,0.0,0.0,0.5,2.0,wallaty01
204,Brad Wanamaker,4,4.3,.500,.750,0.3,0.8,0.3,0.0,0.5,2.5,wanambr01
205,Russell Westbrook,5,39.4,.410,.885,8.8,10.6,1.0,0.6,4.6,22.8,westbru01
206,Derrick White,7,27.3,.580,.731,3.0,3.0,0.7,0.7,2.1,15.1,whitede01
207,Lou Williams,6,29.3,.462,.829,2.8,7.7,0.8,0.2,3.0,21.7,willilo02
208,Robert Williams,3,4.3,.500,1.000,2.3,0.0,0.0,0.0,0.0,1.3,williro04
209,D.J. Wilson,8,5.4,.531,1.000,1.3,0.5,0.0,0.1,0.9,2.4,wilsodj01
210,Guerschon Yabusele,4,3.5,.500,.571,0.5,0.3,0.0,0.3,0.3,2.0,yabusgu01
211,Thaddeus Young,4,32.5,.452,.571,7.0,3.8,2.8,0.8,1.3,10.5,youngth01
212,Ivica Zubac,4,9.8,.500,.667,5.5,0.3,0.5,0.5,1.0,5.0,zubaciv01
