Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
203,Gary Harris,56,31.8,.487,.815,2.9,2.1,1.4,0.3,1.1,10.4,harriga01
204,Joe Harris,69,30.8,.596,.719,4.3,2.1,0.6,0.2,1.5,14.5,harrijo01
205,Tobias Harris,72,34.3,.527,.806,6.9,3.2,0.7,0.6,1.4,19.6,harrito02
206,Shaquille Harrison,43,11.3,.515,.780,2.0,1.1,0.8,0.4,0.4,4.9,harrish01
207,Josh Hart,65,27.0,.537,.739,6.5,1.7,1.0,0.4,1.2,10.1,hartjo01
208,Isaiah Hartenstein,23,11.6,.657,.679,3.9,0.8,0.4,0.5,0.7,4.7,harteis01
209,Udonis Haslem,4,11.0,.409,.750,4.0,0.3,0.0,0.0,0.3,3.0,hasleud01
210,Jaxson Hayes,64,16.9,.674,.647,4.0,0.9,0.4,0.9,0.8,7.4,hayesja02
211,Gordon Hayward,52,33.5,.561,.855,6.7,4.1,0.7,0.4,1.8,17.5,haywago01
212,John Henson,40,15.0,.579,.500,4.1,1.4,0.6,1.1,0.9,5.5,hensojo01
212,John Henson,29,14.2,.533,.515,3.9,1.5,0.6,1.1,0.7,5.0,hensojo01
212,John Henson,11,17.1,.686,.462,4.4,1.0,0.7,0.9,1.4,6.9,hensojo01
213,Dewan Hernandez,6,4.7,.393,.600,2.3,0.5,0.2,0.0,0.5,2.3,hernade01
214,Juancho Hernangómez,48,17.4,.494,.620,4.1,0.8,0.4,0.2,0.7,6.0,hernaju01
214,Juancho Hernangómez,34,12.4,.414,.640,2.8,0.6,0.1,0.1,0.5,3.1,hernaju01
214,Juancho Hernangómez,14,29.4,.558,.609,7.3,1.3,1.0,0.3,1.0,12.9,hernaju01
215,Willy Hernangómez,31,12.1,.550,.627,4.3,0.9,0.3,0.2,1.0,6.1,hernawi01
216,Tyler Herro,55,27.4,.520,.870,4.1,2.2,0.6,0.2,1.6,13.5,herroty01
217,Kevin Hervey,10,5.2,.315,,1.2,0.5,0.1,0.1,0.0,1.7,herveke01
218,Mario Hezonja,53,16.4,.477,.814,3.5,0.9,0.7,0.2,0.8,4.8,hezonma01
219,Buddy Hield,72,30.8,.545,.846,4.6,3.0,0.9,0.2,2.3,19.2,hieldbu01
220,George Hill,59,21.5,.624,.842,3.0,3.1,0.8,0.1,1.0,9.4,hillge01
221,Solomon Hill,59,18.4,.509,.741,2.8,1.8,0.7,0.2,0.9,5.5,hillso01
221,Solomon Hill,48,18.8,.532,.684,3.0,2.0,0.6,0.1,0.8,5.7,hillso01
221,Solomon Hill,11,17.0,.389,.875,1.9,0.9,1.1,0.5,1.0,4.5,hillso01
222,Jaylen Hoard,13,7.9,.469,.615,2.5,0.3,0.4,0.0,0.3,2.9,hoardja01
223,Aaron Holiday,66,24.5,.491,.851,2.4,3.4,0.8,0.2,1.3,9.5,holidaa01
224,Jrue Holiday,61,34.7,.516,.709,4.8,6.7,1.6,0.8,3.0,19.1,holidjr01
225,Justin Holiday,73,25.0,.566,.791,3.3,1.3,1.2,0.6,0.6,8.3,holidju01
226,Rondae Hollis-Jefferson,60,18.7,.476,.734,4.7,1.8,0.8,0.4,1.0,7.0,holliro01
227,Richaun Holmes,44,28.2,.648,.788,8.1,1.0,0.9,1.3,1.2,12.3,holmeri01
228,Rodney Hood,21,29.5,.608,.778,3.4,1.5,0.8,0.2,0.9,11.0,hoodro01
229,Al Horford,67,30.2,.520,.763,6.8,4.0,0.8,0.9,1.2,11.9,horfoal01
230,Talen Horton-Tucker,6,13.5,.533,.500,1.2,1.0,1.3,0.2,1.0,5.7,hortota01
231,Danuel House Jr.,63,30.4,.546,.811,4.2,1.3,1.1,0.5,0.9,10.5,houseda01
232,Dwight Howard,69,18.9,.735,.514,7.3,0.7,0.4,1.1,1.2,7.5,howardw01
233,William Howard,2,6.5,.000,,1.0,0.5,0.0,0.0,0.5,0.0,howarwi01
234,Kevin Huerter,56,31.4,.517,.828,4.1,3.8,0.9,0.5,1.6,12.2,huertke01
235,De'Andre Hunter,63,32.0,.489,.764,4.5,1.8,0.7,0.3,1.6,12.3,huntede01
236,Chandler Hutchison,28,18.8,.491,.590,3.9,0.9,1.0,0.3,1.0,7.8,hutchch01
237,Serge Ibaka,55,27.0,.564,.718,8.2,1.4,0.5,0.8,2.0,15.4,ibakase01
238,Andre Iguodala,21,19.9,.511,.400,3.7,2.4,0.7,1.0,1.2,4.6,iguodan01
239,Ersan İlyasova,63,15.7,.546,.828,4.8,0.8,0.4,0.3,0.5,6.6,ilyaser01
240,Joe Ingles,72,29.7,.572,.787,3.9,5.2,0.9,0.2,2.0,9.8,inglejo01
241,Brandon Ingram,62,33.9,.531,.851,6.1,4.2,1.0,0.6,3.0,23.8,ingrabr01
242,Kyrie Irving,20,32.9,.546,.922,5.2,6.4,1.4,0.5,2.6,27.4,irvinky01
243,Jonathan Isaac,34,28.8,.518,.779,6.8,1.4,1.6,2.3,1.4,11.9,isaacjo01
244,Wes Iwundu,52,18.3,.476,.804,2.5,1.2,0.5,0.3,0.5,5.8,iwundwe01
245,Frank Jackson,59,13.5,.476,.747,1.4,1.0,0.3,0.1,0.8,6.3,jacksfr01
246,Jaren Jackson Jr.,57,28.5,.565,.747,4.6,1.4,0.7,1.6,1.7,17.4,jacksja02
247,Josh Jackson,22,17.3,.513,.700,3.0,1.6,0.8,0.4,1.3,9.0,jacksjo02
248,Justin Jackson,65,16.1,.466,.840,2.4,0.8,0.2,0.2,0.2,5.5,jacksju01
249,Reggie Jackson,31,24.0,.498,.833,3.0,4.1,0.4,0.2,1.6,11.9,jacksre01
249,Reggie Jackson,14,27.2,.462,.788,2.9,5.1,0.6,0.1,1.6,14.9,jacksre01
249,Reggie Jackson,17,21.3,.555,.905,3.0,3.2,0.3,0.2,1.6,9.5,jacksre01
250,Justin James,36,6.4,.470,.476,0.9,0.5,0.2,0.3,0.2,2.5,jamesju01
251,LeBron James,67,34.6,.550,.693,7.8,10.2,1.2,0.5,3.9,25.3,jamesle01
252,Amile Jefferson,18,4.1,.357,.357,1.3,0.2,0.1,0.2,0.2,0.8,jeffeam01
253,DaQuan Jeffries,13,10.8,.563,.833,1.4,0.5,0.3,0.1,0.2,3.8,jeffrda01
254,Ty Jerome,31,10.6,.398,.750,1.5,1.4,0.5,0.1,0.6,3.3,jeromty01
255,Alize Johnson,17,6.9,.466,.700,2.8,0.4,0.2,0.1,0.4,2.0,johnsal02
256,B.J. Johnson,10,8.3,.328,.900,1.5,0.3,0.3,0.0,0.6,3.0,johnsbj01
257,Cameron Johnson,57,22.0,.565,.807,3.3,1.2,0.6,0.4,0.6,8.8,johnsca02
258,James Johnson,32,19.3,.556,.646,3.7,2.3,0.8,1.0,1.5,8.4,johnsja01
258,James Johnson,18,15.6,.540,.571,2.9,1.2,0.3,0.7,0.8,5.7,johnsja01
258,James Johnson,14,24.1,.566,.676,4.7,3.8,1.4,1.4,2.4,12.0,johnsja01
259,Keldon Johnson,17,17.7,.669,.795,3.4,0.9,0.8,0.1,0.8,9.1,johnske04
260,Stanley Johnson,25,6.0,.432,.563,1.5,0.8,0.2,0.2,0.6,2.4,johnsst04
261,Tyler Johnson,39,18.2,.464,.840,1.9,1.9,0.4,0.2,0.7,7.0,johnsty01
261,Tyler Johnson,31,16.6,.450,.750,1.7,1.6,0.4,0.3,0.8,5.7,johnsty01
261,Tyler Johnson,8,24.3,.494,1.000,3.0,3.0,0.5,0.1,0.6,12.0,johnsty01
262,Nikola Jokić,73,32.0,.565,.817,9.7,7.0,1.2,0.6,3.1,19.9,jokicni01
263,Damian Jones,55,16.1,.685,.738,3.7,0.6,0.5,0.7,0.5,5.6,jonesda03
264,Derrick Jones Jr.,59,23.3,.580,.772,3.9,1.1,1.0,0.6,0.5,8.5,jonesde02
265,Tyus Jones,65,19.0,.514,.741,1.6,4.4,0.9,0.1,0.8,7.4,jonesty01
266,DeAndre Jordan,56,22.0,.666,.680,10.0,1.9,0.3,0.9,1.3,8.3,jordade01
267,Cory Joseph,72,24.4,.483,.857,2.6,3.5,0.7,0.3,1.1,6.4,josepco01
268,Mfiondu Kabengele,12,5.3,.578,1.000,0.9,0.2,0.2,0.2,0.2,3.5,kabenmf01
269,Frank Kaminsky,39,19.9,.516,.678,4.5,1.9,0.4,0.3,0.9,9.7,kaminfr01
270,Luke Kennard,28,32.9,.548,.893,3.5,4.1,0.4,0.2,1.5,15.8,kennalu01
271,Stanton Kidd,4,3.8,.000,,0.8,0.3,0.0,0.0,0.5,0.0,kiddst01
272,Michael Kidd-Gilchrist,25,11.2,.371,.786,2.7,0.6,0.1,0.2,0.6,2.4,kiddgmi01
272,Michael Kidd-Gilchrist,12,13.3,.387,.778,2.9,0.8,0.0,0.3,0.6,4.0,kiddgmi01
272,Michael Kidd-Gilchrist,13,9.3,.308,.800,2.5,0.3,0.2,0.2,0.7,0.9,kiddgmi01
273,Louis King,10,6.2,.476,.000,1.0,0.5,0.2,0.0,0.2,2.0,kinglo02
274,Maxi Kleber,74,25.5,.577,.849,5.2,1.2,0.3,1.1,0.8,9.1,klebima01
275,Brandon Knight,25,18.5,.488,.588,1.6,2.8,0.4,0.1,1.5,7.3,knighbr03
275,Brandon Knight,16,15.1,.436,.308,1.3,1.9,0.3,0.1,1.0,4.9,knighbr03
275,Brandon Knight,9,24.6,.543,.762,2.3,4.2,0.6,0.1,2.4,11.6,knighbr03
276,Kevin Knox,65,17.9,.440,.653,2.8,0.9,0.4,0.4,0.7,6.4,knoxke01
277,John Konchar,19,9.5,.716,.500,2.5,1.2,0.4,0.2,0.4,2.8,konchjo01
278,Furkan Korkmaz,72,21.7,.557,.755,2.3,1.1,0.6,0.2,0.8,9.8,korkmfu01
279,Luke Kornet,36,15.5,.521,.714,2.3,0.9,0.3,0.7,0.4,6.0,kornelu01
280,Kyle Korver,58,16.6,.599,.854,2.1,1.2,0.4,0.2,0.8,6.7,korveky01
281,Rodions Kurucs,47,14.6,.540,.632,2.9,1.1,0.5,0.1,1.0,4.6,kurucro01
282,Kyle Kuzma,61,25.0,.500,.735,4.5,1.3,0.5,0.4,1.5,12.8,kuzmaky01
283,Skal Labissière,33,17.2,.561,.758,5.1,1.3,0.2,0.9,0.9,5.8,labissk01
284,Jeremy Lamb,46,28.1,.506,.836,4.3,2.1,1.2,0.5,1.1,12.5,lambje01
285,Romeo Langford,32,11.6,.381,.720,1.3,0.4,0.3,0.3,0.3,2.5,langfro01
286,Zach LaVine,60,34.8,.526,.802,4.8,4.2,1.5,0.5,3.4,25.5,lavinza01
287,Vic Law,8,7.8,.361,.333,1.4,0.4,0.3,0.0,0.3,1.9,lawvi01
288,Jake Layman,23,22.0,.520,.750,2.5,0.7,0.7,0.4,1.0,9.1,laymaja01
289,T.J. Leaf,28,7.9,.448,.438,2.5,0.3,0.4,0.1,0.3,3.0,leaftj01
290,Jalen Lecque,5,6.4,.400,1.000,0.4,0.4,0.0,0.0,0.4,2.0,lecquja01
291,Courtney Lee,24,14.4,.616,.857,1.3,0.5,0.8,0.3,0.5,4.5,leeco01
292,Damion Lee,49,29.0,.500,.873,4.9,2.7,1.0,0.1,1.4,12.7,leeda03
293,Alex Len,55,17.6,.580,.648,5.8,0.9,0.4,0.9,1.0,8.0,lenal01
293,Alex Len,40,18.6,.573,.630,5.8,1.1,0.5,0.8,1.0,8.7,lenal01
293,Alex Len,15,15.0,.610,.708,6.1,0.5,0.2,1.0,1.1,5.9,lenal01
294,Kawhi Leonard,57,32.4,.524,.886,7.1,4.9,1.8,0.6,2.6,27.1,leonaka01
295,Meyers Leonard,51,20.3,.622,.643,5.1,1.1,0.3,0.3,0.8,6.1,leoname01
296,Caris LeVert,45,29.6,.480,.711,4.2,4.4,1.2,0.2,2.6,18.7,leverca01
297,Damian Lillard,66,37.5,.563,.888,4.3,8.0,1.1,0.3,2.9,30.0,lillada01
298,Nassir Little,48,11.9,.477,.636,2.3,0.5,0.3,0.3,0.3,3.6,littlna01
299,Kevon Looney,20,13.1,.373,.750,3.3,1.0,0.6,0.3,0.6,3.4,looneke01
300,Brook Lopez,68,26.7,.511,.836,4.6,1.5,0.7,2.4,1.0,12.0,lopezbr01
301,Robin Lopez,66,14.5,.550,.528,2.4,0.7,0.2,0.7,1.0,5.4,lopezro01
302,Kevin Love,56,31.8,.550,.854,9.8,3.2,0.6,0.3,2.5,17.6,loveke01
303,Kyle Lowry,58,36.2,.518,.857,5.0,7.5,1.4,0.4,3.1,19.4,lowryky01
304,Timothé Luwawu-Cabarrot,47,18.1,.550,.852,2.7,0.6,0.4,0.1,0.8,7.8,luwawti01
305,Trey Lyles,63,20.2,.541,.733,5.7,1.1,0.4,0.4,0.6,6.4,lylestr01
306,Daryl Macon,4,3.5,.500,,0.0,0.3,0.0,0.0,0.5,0.8,maconda01
307,J.P. Macura,1,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,macurjp01
308,Josh Magette,8,4.8,.367,.500,0.8,0.6,0.4,0.1,0.6,1.5,magetjo01
309,Ian Mahinmi,38,21.3,.507,.619,5.7,1.3,0.8,1.2,1.2,7.4,mahinia01
310,Thon Maker,60,12.9,.539,.664,2.8,0.7,0.4,0.7,0.8,4.7,makerth01
311,Terance Mann,41,8.8,.513,.667,1.3,1.3,0.3,0.1,0.4,2.4,mannte01
312,Boban Marjanović,44,9.6,.583,.754,4.5,0.5,0.2,0.2,0.7,6.6,marjabo01
313,Lauri Markkanen,50,29.8,.517,.824,6.3,1.5,0.8,0.5,1.6,14.7,markkla01
314,Caleb Martin,18,17.6,.560,.810,2.1,1.3,0.7,0.4,0.8,6.2,martica02
315,Cody Martin,48,18.8,.473,.646,3.3,2.0,0.8,0.2,0.9,5.0,martico01
316,Jeremiah Martin,9,11.0,.500,.786,1.1,2.0,0.8,0.2,0.4,7.1,martije02
317,Kelan Martin,31,16.0,.461,.968,3.1,0.7,0.2,0.3,0.6,6.4,martike03
318,Frank Mason III,9,13.1,.510,.588,2.1,3.2,0.6,0.1,1.2,6.9,masonfr01
319,Garrison Mathews,18,12.6,.598,.912,1.3,0.6,0.4,0.1,0.4,5.4,mathega01
320,Wesley Matthews,67,24.4,.524,.765,2.5,1.4,0.6,0.1,0.6,7.4,matthwe02
321,Luc Mbah a Moute,3,8.3,.400,.500,0.7,0.0,0.7,0.0,0.3,1.7,mbahalu01
322,Patrick McCaw,37,24.5,.485,.722,2.3,2.1,1.1,0.1,0.8,4.6,mccawpa01
323,CJ McCollum,70,36.5,.522,.757,4.2,4.4,0.8,0.6,1.8,22.2,mccolcj01
324,T.J. McConnell,71,18.7,.522,.833,2.7,5.0,0.8,0.2,1.4,6.5,mccontj01
325,Jalen McDaniels,16,18.3,.536,.824,4.1,0.8,0.5,0.2,0.7,5.6,mcdanja01
326,Doug McDermott,69,19.9,.605,.828,2.5,1.1,0.2,0.1,0.6,10.3,mcderdo01
327,JaVale McGee,68,16.6,.642,.646,5.7,0.5,0.5,1.4,0.8,6.6,mcgeeja01
328,Rodney McGruder,56,15.6,.464,.559,2.7,0.6,0.5,0.1,0.4,3.3,mcgruro01
329,Alfonzo McKinnie,40,14.8,.468,.710,2.8,0.4,0.6,0.2,0.7,4.6,mckinal01
330,Jordan McLaughlin,30,19.7,.570,.667,1.6,4.2,1.1,0.1,1.0,7.6,mclaujo01
331,Ben McLemore,71,22.8,.610,.746,2.2,0.8,0.6,0.2,0.7,10.1,mclembe01
332,Jordan McRae,37,21.2,.469,.761,3.4,2.5,0.6,0.4,1.2,11.5,mcraejo01
332,Jordan McRae,29,22.6,.483,.771,3.6,2.8,0.7,0.5,1.3,12.8,mcraejo01
332,Jordan McRae,4,8.0,.500,.750,1.3,1.0,0.5,0.3,0.0,2.3,mcraejo01
332,Jordan McRae,4,24.5,.360,.727,3.8,1.8,0.0,0.0,1.3,11.8,mcraejo01
333,Nicolò Melli,60,17.4,.528,.740,3.0,1.4,0.6,0.4,0.8,6.6,mellini01
334,De'Anthony Melton,60,19.5,.451,.769,3.7,2.9,1.3,0.3,1.4,7.6,meltode01
335,Chimezie Metu,18,5.8,.571,.769,1.8,0.6,0.2,0.3,0.6,3.2,metuch01
336,Khris Middleton,62,29.9,.575,.916,6.2,4.3,0.9,0.1,2.2,20.9,middlkh01
337,Eric Mika,1,19.0,.667,1.000,7.0,0.0,0.0,0.0,0.0,6.0,mikaer01
338,C.J. Miles,10,16.1,.415,.750,1.2,1.2,1.0,0.4,0.4,6.4,milescj01
339,Malcolm Miller,28,5.8,.552,.375,0.6,0.4,0.2,0.1,0.1,1.3,millema01
340,Patty Mills,66,22.5,.560,.866,1.6,1.8,0.8,0.1,0.8,11.6,millspa02
341,Paul Millsap,51,24.3,.543,.816,5.7,1.6,0.9,0.6,1.4,11.6,millspa01
342,Shake Milton,40,20.1,.588,.785,2.2,2.6,0.5,0.2,1.2,9.4,miltosh01
343,Donovan Mitchell,69,34.3,.513,.863,4.4,4.3,1.0,0.2,2.7,24.0,mitchdo01
344,Naz Mitrou-Long,5,9.4,.412,,1.4,1.6,0.2,0.2,0.6,2.8,mitrona01
345,Adam Mokoka,11,10.2,.536,.500,0.9,0.4,0.4,0.0,0.2,2.9,mokokad01
346,Malik Monk,55,21.3,.494,.820,2.9,2.1,0.5,0.3,1.4,10.3,monkma01
347,Matt Mooney,4,4.8,.250,,0.8,0.3,0.5,0.3,0.0,0.5,moonema01
348,E'Twaun Moore,56,18.2,.498,.689,2.3,1.4,0.6,0.2,0.7,8.3,mooreet01
349,Ja Morant,67,31.0,.509,.776,3.9,7.3,0.9,0.3,3.3,17.8,moranja01
350,Juwan Morgan,21,6.4,.635,.750,1.4,0.3,0.0,0.1,0.3,1.7,morgaju01
351,Marcus Morris,62,31.2,.526,.823,5.0,1.4,0.8,0.5,1.6,16.7,morrima03
351,Marcus Morris,43,32.3,.533,.823,5.4,1.4,0.8,0.4,1.7,19.6,morrima03
351,Marcus Morris,19,28.9,.500,.818,4.1,1.4,0.7,0.7,1.3,10.1,morrima03
352,Markieff Morris,58,20.5,.539,.776,3.8,1.3,0.5,0.3,1.3,9.7,morrima02
352,Markieff Morris,44,22.5,.546,.772,3.9,1.6,0.6,0.3,1.6,11.0,morrima02
352,Markieff Morris,14,14.2,.500,.833,3.2,0.6,0.4,0.4,0.4,5.3,morrima02
353,Monte Morris,73,22.4,.517,.843,1.9,3.5,0.8,0.2,0.7,9.0,morrimo01
354,Johnathan Motley,13,3.2,.767,.714,0.8,0.6,0.2,0.0,0.4,2.2,motlejo01
355,Emmanuel Mudiay,54,15.7,.508,.759,2.3,2.1,0.4,0.2,1.4,7.3,mudiaem01
356,Mychal Mulder,7,29.1,.507,.750,3.3,1.1,0.3,0.1,0.7,11.0,muldemy01
357,Dejounte Murray,66,25.6,.494,.798,5.8,4.1,1.7,0.3,1.9,10.9,murrade01
358,Jamal Murray,59,32.3,.519,.881,4.0,4.8,1.1,0.3,2.2,18.5,murraja01
359,Džanan Musa,40,12.2,.427,.750,2.2,1.1,0.4,0.0,0.9,4.8,musadz01
360,Mike Muscala,47,12.2,.550,.818,2.3,0.9,0.2,0.3,0.4,4.8,muscami01
361,Svi Mykhailiuk,56,22.6,.552,.814,1.9,1.9,0.7,0.1,1.1,9.0,mykhasv01
362,Abdel Nader,55,15.8,.559,.773,1.8,0.7,0.4,0.4,0.8,6.3,naderab01
363,Larry Nance Jr.,56,26.3,.596,.676,7.3,2.2,1.0,0.4,1.1,10.1,nancela02
364,Shabazz Napier,56,24.0,.496,.824,2.8,4.7,1.2,0.2,2.3,10.3,napiesh01
364,Shabazz Napier,36,23.8,.486,.818,3.1,5.2,1.1,0.2,2.1,9.6,napiesh01
364,Shabazz Napier,20,24.4,.512,.831,2.4,3.8,1.5,0.2,2.6,11.6,napiesh01
365,Raul Neto,54,12.4,.532,.830,1.1,1.8,0.4,0.1,0.9,5.1,netora01
366,Malik Newman,1,4.0,.000,1.000,0.0,0.0,0.0,0.0,1.0,2.0,newmama01
367,Georges Niang,66,14.0,.578,.833,1.9,0.7,0.3,0.1,0.5,5.9,niangge01
368,Joakim Noah,5,10.0,.500,.750,3.2,1.4,0.2,0.2,1.2,2.8,noahjo01
369,Nerlens Noel,61,18.5,.686,.755,4.9,0.9,1.0,1.5,1.1,7.4,noelne01
370,Zach Norvell,5,8.2,.375,1.000,1.2,0.6,0.4,0.0,0.6,2.0,norveza01
370,Zach Norvell,2,2.5,.000,,0.5,0.0,0.0,0.0,0.0,0.0,norveza01
370,Zach Norvell,3,12.0,.409,1.000,1.7,1.0,0.7,0.0,1.0,3.3,norveza01
371,Jaylen Nowell,15,10.1,.387,.941,0.9,1.3,0.2,0.1,0.2,3.8,nowelja01
372,Frank Ntilikina,57,20.8,.459,.864,2.1,3.0,0.9,0.3,1.2,6.3,ntilila01
373,Kendrick Nunn,67,29.3,.514,.850,2.7,3.3,0.8,0.2,1.7,15.3,nunnke01
374,Jusuf Nurkić,8,31.6,.505,.886,10.3,4.0,1.4,2.0,2.4,17.6,nurkiju01
375,David Nwaba,20,13.4,.606,.667,2.3,0.4,0.6,0.6,0.4,5.2,nwabada01
376,Royce O'Neale,71,28.9,.559,.764,5.5,2.5,0.8,0.5,0.9,6.3,onealro01
377,Kyle O'Quinn,29,10.8,.535,.550,4.0,1.8,0.2,0.8,0.7,3.5,oquinky01
378,Semi Ojeleye,69,14.7,.531,.875,2.1,0.5,0.3,0.1,0.3,3.4,ojelese01
379,Jahlil Okafor,30,15.6,.627,.645,4.2,1.2,0.2,0.7,1.3,8.1,okafoja01
380,Elie Okobo,55,13.1,.467,.704,1.6,2.1,0.4,0.1,0.7,4.0,okoboel01
381,Josh Okogie,62,25.0,.479,.796,4.3,1.6,1.1,0.4,1.4,8.6,okogijo01
382,KZ Okpala,5,5.2,.600,.500,1.0,0.2,0.4,0.2,0.2,1.4,okpalkz01
383,Victor Oladipo,19,27.8,.461,.814,3.9,2.9,0.9,0.2,2.5,14.5,oladivi01
384,Kelly Olynyk,67,19.4,.582,.860,4.6,1.7,0.7,0.3,1.1,8.2,olynyke01
385,Miye Oni,10,10.9,.484,.800,1.7,0.4,0.4,0.2,0.4,3.5,onimi01
386,Cedi Osman,65,29.4,.538,.670,3.6,2.4,0.8,0.2,1.4,11.0,osmande01
387,Kelly Oubre Jr.,56,34.5,.517,.780,6.4,1.5,1.3,0.7,1.5,18.7,oubreke01
388,Tariq Owens,3,5.0,.200,1.000,1.0,0.0,0.3,0.0,0.0,1.3,owensta01
389,Jeremy Pargo,3,14.7,.568,.000,1.0,2.7,0.3,0.0,1.3,8.3,pargoje01
390,Jabari Parker,38,24.1,.548,.753,5.6,1.8,1.2,0.4,1.7,14.0,parkeja01
390,Jabari Parker,32,26.2,.543,.736,6.0,1.8,1.3,0.5,1.9,15.0,parkeja01
390,Jabari Parker,6,13.3,.597,.889,3.8,1.7,0.5,0.2,0.7,8.5,parkeja01
391,Chandler Parsons,5,10.8,.389,,1.4,0.6,0.8,0.2,0.6,2.8,parsoch01
392,Eric Paschall,60,27.6,.526,.774,4.6,2.1,0.5,0.2,1.6,14.0,pascher01
393,Anžejs Pasečņiks,27,16.2,.526,.586,4.0,0.7,0.3,0.4,0.9,5.8,pasecan01
394,Patrick Patterson,59,13.2,.552,.814,2.6,0.7,0.1,0.1,0.4,4.9,pattepa01
395,Justin Patton,5,4.8,.450,,1.0,0.4,0.0,0.0,0.4,1.8,pattoju01
396,Chris Paul,70,31.5,.552,.907,5.0,6.7,1.6,0.2,2.3,17.6,paulch01
397,Cameron Payne,8,22.9,.596,.857,3.9,3.0,1.0,0.3,1.4,10.9,payneca01
398,Elfrid Payton,45,27.7,.455,.570,4.7,7.2,1.6,0.4,2.1,10.0,paytoel01
399,Gary Payton II,29,14.9,.470,.500,2.8,1.7,1.1,0.2,0.7,3.9,paytoga02
400,Norvel Pelle,24,9.7,.521,.500,3.0,0.3,0.1,1.3,0.8,2.4,pelleno01
401,Theo Pinson,33,11.1,.339,.938,1.6,1.7,0.5,0.1,1.0,3.6,pinsoth01
402,Mason Plumlee,61,17.3,.615,.535,5.2,2.5,0.5,0.6,1.3,7.2,plumlma01
403,Jakob Poeltl,66,17.7,.624,.465,5.7,1.8,0.6,1.4,0.8,5.6,poeltja01
404,Vincent Poirier,22,5.9,.486,.857,2.0,0.4,0.1,0.4,0.4,1.9,poirivi01
405,Shamorie Ponds,4,2.8,.700,1.000,0.3,0.5,0.0,0.3,0.0,2.3,pondssh01
406,Jordan Poole,57,22.4,.406,.798,2.1,2.4,0.6,0.2,1.3,8.8,poolejo01
407,Kevin Porter Jr.,50,23.2,.505,.723,3.2,2.2,0.9,0.3,1.9,10.0,porteke02
408,Michael Porter Jr.,55,16.4,.590,.833,4.7,0.8,0.5,0.5,0.9,9.3,portemi01
409,Otto Porter Jr.,14,23.6,.529,.704,3.4,1.8,1.1,0.4,0.8,11.9,porteot01
410,Bobby Portis,66,21.1,.507,.763,5.1,1.5,0.5,0.3,1.1,10.1,portibo01
411,Kristaps Porziņģis,57,31.8,.503,.799,9.5,1.8,0.7,2.0,1.6,20.4,porzikr01
412,Dwight Powell,40,26.5,.659,.667,5.7,1.5,0.9,0.6,0.9,9.4,poweldw01
413,Norman Powell,52,28.4,.586,.843,3.7,1.8,1.2,0.4,1.5,16.0,powelno01
414,Taurean Prince,64,29.0,.475,.798,6.0,1.8,0.9,0.4,2.0,12.1,princta02
415,Chasson Randle,3,13.3,.000,.833,0.7,1.7,0.7,0.0,0.0,1.7,randlch01
416,Julius Randle,64,32.5,.492,.733,9.7,3.1,0.8,0.3,3.0,19.5,randlju01
417,Josh Reaves,4,7.0,.333,1.000,0.8,0.8,0.0,0.0,0.0,2.0,reavejo02
418,Cam Reddish,58,26.7,.459,.802,3.7,1.5,1.1,0.5,1.7,10.5,reddica01
419,J.J. Redick,60,26.4,.596,.892,2.5,2.0,0.3,0.2,1.3,15.3,redicjj01
420,Naz Reid,30,16.5,.477,.698,4.1,1.2,0.6,0.7,0.7,9.0,reidna01
421,Josh Richardson,55,30.8,.496,.809,3.2,2.9,0.9,0.7,1.9,13.7,richajo01
422,Austin Rivers,68,23.4,.517,.703,2.6,1.7,0.7,0.1,0.7,8.8,riverau01
423,Andre Roberson,7,12.4,.328,.500,3.9,0.6,0.1,0.4,0.3,2.9,roberan03
424,Duncan Robinson,73,29.7,.667,.931,3.2,1.4,0.5,0.3,1.0,13.5,robindu01
425,Glenn Robinson III,62,28.8,.552,.860,4.4,1.5,0.9,0.3,0.9,11.7,robingl02
425,Glenn Robinson III,48,31.6,.548,.851,4.7,1.8,0.9,0.3,1.0,12.9,robingl02
425,Glenn Robinson III,14,19.3,.571,.917,3.1,0.8,0.6,0.1,0.4,7.7,robingl02
426,Jerome Robinson,63,15.5,.450,.702,2.0,1.4,0.4,0.3,0.8,5.1,robinje01
426,Jerome Robinson,42,11.3,.408,.579,1.4,1.1,0.3,0.2,0.6,2.9,robinje01
426,Jerome Robinson,21,24.0,.483,.763,3.3,2.0,0.7,0.4,1.1,9.4,robinje01
427,Justin Robinson,9,5.4,.542,,0.6,0.8,0.0,0.1,0.3,1.4,robinju01
428,Mitchell Robinson,61,23.1,.742,.568,7.0,0.6,0.9,2.0,0.6,9.7,robinmi01
429,Isaiah Roby,3,3.7,.000,,0.7,0.0,0.0,0.0,0.3,0.0,robyis01
430,Rajon Rondo,48,20.5,.480,.659,3.0,5.0,0.8,0.0,1.9,7.1,rondora01
431,Derrick Rose,50,26.0,.520,.871,2.4,5.6,0.8,0.3,2.5,18.1,rosede01
432,Terrence Ross,69,27.4,.508,.853,3.2,1.2,1.1,0.3,1.0,14.7,rosste01
433,Terry Rozier,63,34.3,.514,.874,4.4,4.1,1.0,0.2,2.2,18.0,roziete01
