Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
33,Andrea Bargnani,46,13.8,.461,.825,2.1,0.4,0.1,0.2,0.6,6.6,bargnan01
34,Harrison Barnes,66,30.9,.531,.761,4.9,1.8,0.6,0.2,0.9,11.7,barneha02
35,Matt Barnes,76,28.8,.467,.804,5.5,2.1,1.0,0.8,1.6,10.0,barnema02
36,Will Barton,82,28.7,.489,.806,5.8,2.5,0.9,0.5,1.7,14.4,bartowi01
37,Brandon Bass,66,20.3,.549,.845,4.3,1.1,0.5,0.8,0.6,7.2,bassbr01
38,Nicolas Batum,70,35.0,.506,.849,6.1,5.8,0.9,0.6,2.9,14.9,batumni01
39,Jerryd Bayless,52,28.9,.539,.778,2.7,3.1,0.9,0.2,1.4,10.4,bayleje01
40,Aron Baynes,81,15.2,.505,.764,4.7,0.6,0.3,0.6,0.8,6.3,baynear01
41,Kent Bazemore,75,27.8,.517,.815,5.1,2.3,1.3,0.5,1.8,11.6,bazemke01
42,Bradley Beal,55,31.1,.515,.767,3.4,2.9,1.0,0.2,2.0,17.4,bealbr01
43,Michael Beasley,20,18.2,.529,.776,4.9,0.8,0.6,0.5,1.2,12.8,beaslmi01
44,Marco Belinelli,68,24.6,.457,.833,1.7,1.9,0.5,0.0,1.2,10.2,belinma01
45,Anthony Bennett,19,4.4,.352,.900,1.2,0.0,0.3,0.0,0.2,1.5,bennean01
46,Patrick Beverley,71,28.7,.539,.682,3.5,3.4,1.3,0.4,1.3,9.9,beverpa01
47,Bismack Biyombo,82,22.0,.542,.628,8.0,0.4,0.2,1.6,0.9,5.5,biyombi01
48,Nemanja Bjelica,60,17.9,.570,.727,3.5,1.4,0.4,0.4,0.8,5.1,bjeline01
49,Tarik Black,39,12.7,.548,.422,4.0,0.4,0.4,0.5,0.6,3.4,blackta01
50,DeJuan Blair,29,7.5,.412,.385,2.0,0.4,0.3,0.1,0.5,2.1,blairde01
51,Steve Blake,58,17.0,.496,.800,1.5,3.4,0.4,0.1,1.4,4.4,blakest01
52,Eric Bledsoe,31,34.2,.502,.802,4.0,6.1,2.0,0.6,3.5,20.4,bledser01
53,Bojan Bogdanović,79,26.8,.519,.833,3.2,1.3,0.4,0.1,1.5,11.2,bogdabo02
54,Andrew Bogut,70,20.7,.629,.480,7.0,2.3,0.5,1.6,1.2,5.4,bogutan01
55,Matt Bonner,30,6.9,.640,.750,0.9,0.3,0.2,0.0,0.1,2.5,bonnema01
56,Devin Booker,76,27.7,.480,.840,2.5,2.6,0.6,0.3,2.1,13.8,bookede01
57,Trevor Booker,79,20.7,.505,.670,5.7,1.1,0.7,0.5,1.0,5.9,booketr01
58,Chris Bosh*,53,33.5,.520,.795,7.4,2.4,0.7,0.6,1.5,19.1,boshch01
59,Avery Bradley,76,33.4,.520,.780,2.9,2.1,1.5,0.3,1.4,15.2,bradlav01
60,Elton Brand,17,13.2,.431,.889,3.7,1.1,0.5,0.5,0.6,4.1,brandel01
61,Corey Brewer,82,20.4,.439,.750,2.4,1.3,1.0,0.2,1.0,7.2,breweco01
62,Aaron Brooks,69,16.1,.471,.766,1.5,2.6,0.4,0.1,1.2,7.1,brookaa01
63,Anthony Brown,29,20.7,.389,.850,2.4,0.7,0.5,0.2,0.5,4.0,brownan02
64,Lorenzo Brown,8,7.6,.340,.750,0.9,1.4,0.4,0.1,1.1,2.5,brownlo01
65,Markel Brown,62,15.8,.453,.755,2.0,1.5,0.6,0.2,0.9,5.9,brownma02
66,Kobe Bryant*,66,28.2,.417,.826,3.7,2.8,0.9,0.2,2.0,17.6,bryanko01
67,Chase Budinger,66,14.1,.485,.696,2.3,1.0,0.5,0.2,0.7,4.1,budinch01
67,Chase Budinger,49,14.9,.469,.708,2.5,1.0,0.6,0.2,0.6,4.4,budinch01
67,Chase Budinger,17,11.8,.556,.625,1.7,0.9,0.2,0.1,0.8,3.2,budinch01
68,Reggie Bullock,37,11.6,.551,.933,1.8,0.7,0.3,0.1,0.2,3.3,bullore01
69,Trey Burke,64,21.3,.483,.817,1.8,2.3,0.5,0.1,1.3,10.6,burketr01
70,Alec Burks,31,25.7,.458,.752,3.5,2.0,0.6,0.1,1.6,13.3,burksal01
71,Caron Butler,17,10.4,.449,.833,1.3,0.6,0.5,0.1,0.2,3.7,butleca01
72,Jimmy Butler,67,36.9,.485,.832,5.3,4.8,1.6,0.6,2.0,20.9,butleji01
73,Rasual Butler,46,9.4,.543,.688,1.2,0.5,0.3,0.5,0.2,2.7,butlera01
74,Bruno Caboclo,6,7.2,.125,,0.3,0.2,0.3,0.2,0.7,0.5,cabocbr01
75,José Calderón,72,28.1,.552,.875,3.2,4.1,0.9,0.1,1.2,7.6,caldejo01
76,Kentavious Caldwell-Pope,76,36.7,.479,.811,3.7,1.8,1.4,0.2,1.4,14.5,caldwke01
77,Isaiah Canaan,77,25.5,.482,.833,2.3,1.8,0.7,0.2,1.2,11.0,canaais01
78,Clint Capela,77,19.1,.582,.379,6.4,0.6,0.8,1.2,0.8,7.0,capelca01
79,DeMarre Carroll,26,30.2,.474,.600,4.7,1.0,1.7,0.2,1.1,11.0,carrode01
80,Vince Carter,60,16.8,.474,.833,2.4,0.9,0.6,0.3,0.6,6.6,cartevi01
81,Michael Carter-Williams,54,30.5,.466,.654,5.1,5.2,1.5,0.8,2.8,11.5,cartemi01
82,Omri Casspi,69,27.2,.571,.648,5.9,1.4,0.8,0.2,1.4,11.8,casspom01
83,Willie Cauley-Stein,66,21.4,.563,.648,5.3,0.6,0.7,1.0,0.7,7.0,caulewi01
84,Mario Chalmers,61,22.5,.462,.832,2.6,3.8,1.4,0.2,1.8,10.3,chalmma01
84,Mario Chalmers,6,20.0,.328,.923,2.3,3.2,1.3,0.2,1.5,5.5,chalmma01
84,Mario Chalmers,55,22.8,.472,.827,2.6,3.8,1.5,0.2,1.8,10.8,chalmma01
85,Tyson Chandler,66,24.5,.583,.620,8.7,1.0,0.5,0.7,1.4,7.2,chandty01
86,Rakeem Christmas,1,6.0,1.000,,1.0,0.0,0.0,0.0,0.0,4.0,chrisra01
87,Ian Clark,66,8.8,.515,.824,1.0,1.0,0.3,0.2,0.7,3.6,clarkia01
88,Coty Clarke,3,2.0,.750,,0.3,0.0,0.0,0.0,0.3,2.0,clarkco01
89,Jordan Clarkson,79,32.3,.483,.804,4.0,2.4,1.1,0.1,1.7,15.5,clarkjo01
90,Norris Cole,45,26.6,.439,.800,3.4,3.7,0.8,0.1,1.7,10.6,coleno01
91,Darren Collison,74,30.0,.542,.858,2.3,4.3,1.0,0.1,1.8,14.0,collida01
92,Nick Collison,59,11.8,.459,.697,2.9,0.9,0.3,0.3,0.8,2.1,collini01
93,Mike Conley,56,31.4,.478,.834,2.9,6.1,1.2,0.3,1.5,15.3,conlemi01
94,Pat Connaughton,34,4.2,.316,1.000,0.9,0.3,0.1,0.0,0.3,1.1,connapa01
95,Chris Copeland,24,6.5,.431,.857,0.4,0.5,0.1,0.0,0.3,2.1,copelch01
96,Bryce Cotton,8,4.9,.400,,0.0,0.4,0.4,0.0,0.6,1.0,cottobr01
96,Bryce Cotton,3,11.0,.250,,0.0,1.0,1.0,0.0,1.7,1.3,cottobr01
96,Bryce Cotton,5,1.2,1.000,,0.0,0.0,0.0,0.0,0.0,0.8,cottobr01
97,DeMarcus Cousins,65,34.6,.477,.718,11.5,3.3,1.6,1.4,3.8,26.9,couside01
98,Robert Covington,67,28.4,.504,.791,6.3,1.4,1.6,0.6,2.1,12.8,covinro01
99,Allen Crabbe,81,26.0,.541,.867,2.7,1.2,0.8,0.2,0.8,10.3,crabbal01
100,Jamal Crawford,79,26.9,.466,.904,1.8,2.3,0.7,0.2,1.4,14.2,crawfja01
101,Jae Crowder,73,31.6,.518,.820,5.1,1.8,1.7,0.5,1.1,14.2,crowdja01
102,Dante Cunningham,80,24.6,.518,.695,3.0,1.0,0.5,0.4,0.5,6.1,cunnida01
103,Jared Cunningham,44,9.3,.400,.655,0.9,0.5,0.3,0.0,0.5,2.7,cunnija01
103,Jared Cunningham,40,8.9,.407,.625,0.7,0.5,0.3,0.1,0.5,2.6,cunnija01
103,Jared Cunningham,4,13.8,.357,.857,2.3,0.3,0.5,0.0,0.8,4.0,cunnija01
104,Seth Curry,44,15.7,.567,.833,1.4,1.5,0.5,0.1,0.8,6.8,curryse01
105,Stephen Curry,79,34.2,.630,.908,5.4,6.7,2.1,0.2,3.3,30.1,curryst01
106,Troy Daniels,43,11.1,.634,.556,1.3,0.5,0.3,0.1,0.6,5.6,danietr01
107,Anthony Davis,61,35.5,.508,.758,10.3,1.9,1.3,2.0,2.0,24.3,davisan02
108,Ed Davis,81,20.8,.611,.559,7.4,1.1,0.7,0.9,0.8,6.5,davised01
109,Branden Dawson,6,4.8,.400,1.000,0.7,0.0,0.0,0.2,0.0,0.8,dawsobr01
110,Dewayne Dedmon,58,12.2,.559,.750,3.9,0.2,0.4,0.8,0.6,4.4,dedmode01
111,Bryce Dejean-Jones,14,19.9,.493,.524,3.4,1.1,0.7,0.1,0.8,5.6,dejeabr01
112,Sam Dekker,3,2.0,,,0.3,0.0,0.3,0.0,0.0,0.0,dekkesa01
113,Matthew Dellavedova,76,24.6,.501,.864,2.1,4.4,0.6,0.1,1.5,7.5,dellama01
114,Luol Deng,74,32.4,.514,.755,6.0,1.9,1.0,0.4,1.1,12.3,denglu01
115,DeMar DeRozan,78,35.9,.463,.850,4.5,4.0,1.0,0.3,2.2,23.5,derozde01
116,Boris Diaw,76,18.2,.560,.737,3.1,2.3,0.3,0.3,1.3,6.4,diawbo01
117,Gorgui Dieng,82,27.1,.537,.827,7.1,1.7,1.1,1.2,1.7,10.1,dienggo01
118,Spencer Dinwiddie,12,13.3,.361,.576,1.4,1.8,0.3,0.0,0.6,4.8,dinwisp01
119,Toney Douglas,61,20.7,.502,.848,2.3,2.6,1.1,0.1,1.0,8.7,douglto01
120,Goran Dragić,72,32.8,.513,.727,3.8,5.8,1.0,0.2,2.6,14.1,dragigo01
121,Andre Drummond,81,32.9,.522,.355,14.8,0.8,1.5,1.4,1.9,16.2,drumman01
122,Jared Dudley,81,25.9,.581,.735,3.5,2.1,0.9,0.2,1.0,7.9,dudleja01
123,Duje Dukan,1,24.0,.300,,4.0,1.0,1.0,0.0,0.0,6.0,dukandu01
124,Tim Duncan*,61,25.2,.488,.702,7.3,2.7,0.8,1.3,1.5,8.6,duncati01
125,Mike Dunleavy,31,22.7,.513,.784,2.7,1.3,0.5,0.3,0.8,7.2,dunlemi02
126,Kevin Durant,72,35.8,.573,.898,8.2,5.0,1.0,1.2,3.5,28.2,duranke01
127,Cleanthony Early,17,9.1,.350,.750,1.5,0.4,0.1,0.2,0.5,1.8,earlycl01
128,Jarell Eddie,26,5.7,.423,1.000,0.9,0.2,0.2,0.0,0.0,2.4,eddieja01
129,Wayne Ellington,76,21.3,.474,.857,2.3,1.1,0.6,0.1,0.6,7.7,ellinwa01
130,Monta Ellis,81,33.8,.470,.786,3.3,4.7,1.9,0.5,2.5,13.8,ellismo01
131,James Ennis III,22,15.0,.593,.735,1.9,1.0,0.7,0.2,0.9,7.2,ennisja01
131,James Ennis III,3,2.3,,,0.0,0.3,0.0,0.0,0.0,0.0,ennisja01
131,James Ennis III,10,4.0,.385,.600,0.7,0.2,0.4,0.2,0.2,1.6,ennisja01
131,James Ennis III,9,31.3,.620,.792,3.9,2.0,1.3,0.3,1.9,15.9,ennisja01
132,Tyler Ennis,46,14.2,.484,.735,1.6,2.1,0.5,0.0,1.0,4.5,ennisty01
133,Jeremy Evans,30,8.4,.583,.714,1.8,0.1,0.2,0.3,0.2,2.4,evansje01
134,Tyreke Evans,25,30.6,.486,.796,5.2,6.6,1.3,0.3,2.9,15.2,evansty01
135,Festus Ezeli,46,16.7,.548,.530,5.6,0.7,0.4,1.1,0.8,7.0,ezelife01
136,Kenneth Faried,67,25.3,.558,.613,8.7,1.2,0.5,0.9,1.4,12.5,farieke01
137,Jordan Farmar,12,24.3,.500,1.000,2.1,3.1,1.3,0.2,1.5,9.2,farmajo01
138,Derrick Favors,62,32.0,.515,.709,8.1,1.5,1.2,1.5,1.7,16.4,favorde01
139,Cristiano Felício,31,10.4,.556,.714,3.3,0.8,0.2,0.4,0.4,3.4,feliccr01
140,Raymond Felton,80,27.4,.450,.847,3.2,3.6,0.9,0.2,1.5,9.5,feltora01
141,Evan Fournier,79,32.5,.546,.836,2.8,2.7,1.2,0.0,1.7,15.4,fournev01
142,Randy Foye,81,20.3,.428,.824,1.9,2.0,0.5,0.4,1.1,5.9,foyera01
142,Randy Foye,54,19.8,.426,.830,1.9,2.1,0.5,0.3,1.1,6.0,foyera01
142,Randy Foye,27,21.2,.433,.815,1.9,1.8,0.5,0.5,1.0,5.6,foyera01
143,Tim Frazier,51,14.5,.454,.716,2.2,3.2,0.6,0.0,1.3,5.1,fraziti01
143,Tim Frazier,35,7.8,.358,.533,1.1,1.2,0.3,0.0,0.8,1.5,fraziti01
143,Tim Frazier,16,29.3,.488,.763,4.4,7.5,1.4,0.1,2.4,13.1,fraziti01
144,Jimmer Fredette,6,3.0,.500,.800,0.0,0.2,0.2,0.0,0.3,1.5,fredeji01
144,Jimmer Fredette,4,3.3,.250,,0.0,0.3,0.3,0.0,0.3,0.5,fredeji01
144,Jimmer Fredette,2,2.5,1.500,.800,0.0,0.0,0.0,0.0,0.5,3.5,fredeji01
145,Enes Freedom,82,21.0,.583,.797,8.1,0.4,0.3,0.4,1.4,12.7,kanteen01
146,Channing Frye,70,17.1,.569,.857,3.3,1.0,0.4,0.4,0.6,6.1,fryech01
146,Channing Frye,44,17.1,.565,.905,3.2,1.0,0.5,0.5,0.7,5.2,fryech01
146,Channing Frye,26,17.2,.575,.786,3.6,1.0,0.3,0.3,0.5,7.5,fryech01
147,Danilo Gallinari,53,34.7,.472,.868,5.3,2.5,0.8,0.4,1.5,19.5,gallida01
148,Langston Galloway,82,24.8,.458,.754,3.5,2.5,0.9,0.3,0.7,7.6,gallola01
149,Kevin Garnett*,38,14.6,.470,.667,3.9,1.6,0.7,0.3,0.4,3.2,garneke01
150,Marc Gasol,52,34.4,.465,.829,7.0,3.8,1.0,1.3,2.3,16.6,gasolma01
151,Pau Gasol*,72,31.8,.481,.792,11.0,4.1,0.6,2.0,2.3,16.5,gasolpa01
152,Rudy Gay,70,34.0,.500,.780,6.5,1.7,1.4,0.7,2.0,17.2,gayru01
153,Alonzo Gee,73,22.4,.551,.667,3.4,1.0,0.9,0.2,0.8,4.5,geeal01
154,Paul George,81,34.8,.490,.860,7.0,4.1,1.9,0.4,3.3,23.1,georgpa01
155,Taj Gibson,73,26.5,.526,.692,6.9,1.5,0.6,1.1,1.1,8.6,gibsota01
156,Manu Ginóbili*,58,19.6,.533,.813,2.5,3.1,1.1,0.2,1.7,9.6,ginobma01
157,Rudy Gobert,61,31.7,.559,.569,11.0,1.5,0.7,2.2,1.9,9.1,goberru01
158,Drew Gooden,30,10.2,.354,.643,2.8,0.4,0.3,0.4,0.4,2.7,goodedr01
159,Archie Goodwin,57,19.5,.444,.674,2.5,2.1,0.5,0.2,1.8,8.9,goodwar01
160,Aaron Gordon,78,23.9,.509,.668,6.5,1.6,0.8,0.7,0.8,9.2,gordoaa01
161,Eric Gordon,45,32.9,.521,.888,2.2,2.7,1.0,0.3,1.6,15.2,gordoer01
162,Marcin Gortat,75,30.1,.567,.705,9.9,1.4,0.6,1.3,1.6,13.5,gortama01
163,Andrew Goudelock,8,6.3,.475,.750,0.3,0.5,0.8,0.3,0.9,2.8,goudean01
164,Jerami Grant,77,26.8,.448,.658,4.7,1.8,0.7,1.6,1.4,9.7,grantje01
165,Jerian Grant,76,16.6,.422,.780,1.9,2.3,0.7,0.1,1.1,5.6,grantje02
166,Danny Green,79,26.1,.480,.739,3.8,1.8,1.0,0.8,0.9,7.2,greenda02
167,Draymond Green,81,34.7,.551,.696,9.5,7.4,1.5,1.4,3.2,14.0,greendr01
168,Erick Green,9,4.7,.423,1.000,0.7,0.3,0.1,0.0,0.0,1.4,greener01
168,Erick Green,3,2.3,.000,,0.3,0.3,0.0,0.0,0.0,0.0,greener01
168,Erick Green,6,5.8,.458,1.000,0.8,0.3,0.2,0.0,0.0,2.2,greener01
169,Gerald Green,69,22.6,.463,.783,2.4,0.8,0.6,0.3,0.7,8.9,greenge01
170,JaMychal Green,78,18.5,.480,.752,4.8,0.9,0.6,0.4,1.1,7.4,greenja01
171,Jeff Green,80,28.2,.470,.745,4.2,1.7,0.7,0.5,1.2,11.7,greenje02
171,Jeff Green,53,29.1,.469,.800,4.5,1.8,0.8,0.4,1.3,12.2,greenje02
171,Jeff Green,27,26.3,.474,.615,3.4,1.5,0.7,0.8,0.9,10.9,greenje02
172,Blake Griffin,35,33.4,.504,.727,8.4,4.9,0.8,0.5,2.4,21.4,griffbl01
173,Jorge Gutiérrez,12,5.3,.545,.909,0.6,1.4,0.3,0.0,0.5,1.8,gutiejo01
174,P.J. Hairston,66,19.9,.441,.781,2.6,0.6,0.5,0.2,0.6,6.2,hairspj02
174,P.J. Hairston,48,19.5,.457,.810,2.7,0.6,0.5,0.1,0.5,6.0,hairspj02
174,P.J. Hairston,18,20.8,.409,.727,2.6,0.5,0.4,0.2,0.9,6.9,hairspj02
175,Jordan Hamilton,11,27.6,.478,.667,5.6,2.3,0.7,0.3,1.5,11.4,hamiljo02
176,Tyler Hansbrough,44,7.8,.465,.585,2.0,0.2,0.3,0.2,0.3,2.4,hansbty01
177,Tim Hardaway Jr.,51,16.9,.521,.893,1.7,1.0,0.4,0.1,0.5,6.4,hardati02
178,James Harden,82,38.1,.512,.860,6.1,7.5,1.7,0.6,4.6,29.0,hardeja01
179,Maurice Harkless,78,18.7,.522,.622,3.6,0.9,0.6,0.4,0.8,6.4,harklma01
180,Justin Harper,5,7.0,.600,.500,0.2,0.0,0.2,0.0,0.4,2.6,harpeju01
181,Montrezl Harrell,39,9.7,.644,.522,1.7,0.4,0.3,0.3,0.4,3.6,harremo01
182,Devin Harris,64,20.0,.516,.721,2.2,1.8,0.9,0.2,1.0,7.6,harride01
183,Gary Harris,76,32.1,.538,.820,2.9,1.9,1.3,0.2,1.3,12.3,harriga01
184,Joe Harris,5,3.0,.375,,0.6,0.4,0.0,0.0,0.2,0.6,harrijo01
185,Tobias Harris,76,33.1,.514,.831,6.7,2.2,0.9,0.5,1.4,14.7,harrito02
185,Tobias Harris,49,32.9,.507,.784,7.0,2.0,1.0,0.6,1.6,13.7,harrito02
185,Tobias Harris,27,33.4,.524,.911,6.2,2.6,0.7,0.4,1.1,16.6,harrito02
186,Aaron Harrison,21,4.4,.342,.417,0.7,0.1,0.3,0.0,0.2,0.9,harriaa01
187,Udonis Haslem,37,7.0,.385,.750,2.0,0.4,0.1,0.1,0.1,1.6,hasleud01
188,Spencer Hawes,57,18.2,.467,.831,4.3,1.9,0.4,0.5,1.0,6.0,hawessp01
189,Chuck Hayes,2,12.0,.500,1.000,4.0,1.0,0.0,0.0,1.5,2.0,hayesch01
190,Gordon Hayward,80,36.2,.493,.824,5.0,3.7,1.2,0.3,2.5,19.7,haywago01
191,Gerald Henderson,72,19.9,.484,.767,2.9,1.0,0.5,0.3,0.9,8.7,hendege02
192,John Henson,57,16.8,.564,.590,3.9,0.9,0.3,1.9,1.1,7.0,hensojo01
193,Mario Hezonja,79,17.9,.513,.907,2.2,1.4,0.5,0.2,1.2,6.1,hezonma01
194,Roy Hibbert,81,23.2,.443,.807,4.9,1.2,0.4,1.4,0.9,5.9,hibbero01
195,J.J. Hickson,35,12.5,.516,.447,3.8,0.7,0.4,0.4,0.7,5.9,hicksjj01
195,J.J. Hickson,20,15.3,.505,.458,4.4,0.8,0.5,0.6,0.8,6.9,hicksjj01
195,J.J. Hickson,15,8.7,.543,.432,3.0,0.5,0.3,0.1,0.6,4.6,hicksjj01
196,Nenê,57,19.2,.544,.578,4.5,1.7,0.9,0.5,1.3,9.2,hilarne01
197,George Hill,74,34.1,.528,.760,4.0,3.5,1.1,0.2,1.4,12.1,hillge01
198,Jordan Hill,73,20.7,.506,.712,6.2,1.2,0.5,0.5,1.3,8.8,hilljo01
199,Solomon Hill,59,14.7,.505,.857,2.8,1.0,0.6,0.2,0.6,4.2,hillso01
200,Darrun Hilliard,38,10.1,.469,.725,1.2,0.7,0.2,0.0,0.5,4.0,hillida01
201,Kirk Hinrich,46,13.7,.473,.938,1.5,1.6,0.3,0.0,0.7,3.0,hinriki01
201,Kirk Hinrich,35,15.9,.496,.938,1.7,1.7,0.4,0.0,0.8,3.8,hinriki01
201,Kirk Hinrich,11,6.9,.227,,1.1,1.3,0.2,0.1,0.3,0.5,hinriki01
202,Jrue Holiday,65,28.2,.485,.843,3.0,6.0,1.4,0.3,2.6,16.8,holidjr01
203,Justin Holiday,53,14.6,.465,.730,1.7,1.1,0.6,0.4,0.7,4.5,holidju01
203,Justin Holiday,26,10.1,.397,.500,1.0,0.4,0.5,0.2,0.5,2.4,holidju01
203,Justin Holiday,27,18.9,.497,.815,2.3,1.7,0.7,0.6,1.0,6.5,holidju01
204,Ryan Hollins,37,12.4,.620,.619,2.6,0.3,0.2,0.6,0.6,3.4,holliry01
204,Ryan Hollins,5,9.6,.571,,2.2,0.0,0.0,0.2,0.6,1.6,holliry01
204,Ryan Hollins,32,12.9,.625,.619,2.7,0.3,0.2,0.6,0.7,3.6,holliry01
205,Rondae Hollis-Jefferson,29,21.2,.471,.712,5.3,1.5,1.3,0.6,0.9,5.8,holliro01
206,Richaun Holmes,51,13.8,.532,.689,2.6,0.6,0.4,0.8,0.6,5.6,holmeri01
207,Rodney Hood,79,32.2,.503,.860,3.4,2.7,0.9,0.2,1.6,14.5,hoodro01
208,Al Horford,82,32.1,.547,.798,7.3,3.2,0.8,1.5,1.3,15.2,horfoal01
209,Dwight Howard,71,32.1,.620,.489,11.8,1.4,1.0,1.6,2.3,13.7,howardw01
210,Marcelo Huertas,53,16.4,.457,.931,1.7,3.4,0.5,0.1,1.5,4.5,huertma01
211,Josh Huestis,5,11.0,.583,.000,2.0,0.0,0.2,0.4,0.6,2.8,huestjo01
212,Kris Humphries,53,15.8,.468,.798,4.1,0.7,0.3,0.4,0.7,6.5,humphkr01
212,Kris Humphries,28,16.6,.478,.935,4.1,0.6,0.1,0.5,0.7,6.4,humphkr01
212,Kris Humphries,4,18.5,.319,.750,8.0,1.8,0.8,0.5,1.0,7.3,humphkr01
212,Kris Humphries,21,14.0,.505,.711,3.4,0.6,0.5,0.3,0.7,6.4,humphkr01
213,R.J. Hunter,36,8.8,.464,.857,1.0,0.4,0.4,0.1,0.3,2.7,hunterj01
214,Serge Ibaka,78,32.1,.513,.752,6.8,0.8,0.5,1.9,1.4,12.6,ibakase01
215,Andre Iguodala,65,26.6,.552,.614,4.0,3.4,1.1,0.3,1.2,7.0,iguodan01
216,Ersan İlyasova,74,25.4,.496,.721,5.4,0.9,0.7,0.4,1.0,10.4,ilyaser01
216,Ersan İlyasova,52,27.6,.502,.725,5.4,1.1,0.7,0.5,1.1,11.3,ilyaser01
216,Ersan İlyasova,22,20.3,.477,.711,5.5,0.5,0.6,0.3,0.5,8.1,ilyaser01
217,Joe Ingles,81,15.3,.565,.722,1.9,1.2,0.7,0.0,0.8,4.2,inglejo01
218,Damien Inglis,20,7.8,.392,.875,1.6,0.5,0.3,0.2,0.6,1.8,inglida01
219,Kyrie Irving,53,31.5,.496,.885,3.0,4.7,1.1,0.3,2.3,19.6,irvinky01
220,Jarrett Jack,32,32.1,.434,.893,4.3,7.4,1.1,0.2,2.9,12.8,jackja01
221,Reggie Jackson,79,30.7,.482,.864,3.2,6.2,0.7,0.1,2.8,18.8,jacksre01
222,LeBron James,76,35.6,.551,.731,7.4,6.8,1.4,0.6,3.3,25.3,jamesle01
